Date,S&P_Movement,GOLD,OIL,SILVER,PLATINUM,NASDAQ_Open,NASDAQ_High,NASDAQ_Low,NASDAQ_Close,NASDAQ_Volume,S&P_Open,Next_S&P_Open,S&P_High,S&P_Low,S&P_Close,S&P_Volume,DJI_Open,DJI_High,DJI_Low,DJI_Close,DJI_Volume,DAX_Open,DAX_High,DAX_Low,DAX_Close,DAX_Volume,ASX_Open,ASX_High,ASX_Low,ASX_Close,ASX_Volume,HANGSENG_Open,HANGSENG_High,HANGSENG_Low,HANGSENG_Close,HANGSENG_Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Volume,FOREX_AUS,FOREX_EUR,FOREX_NZ,FOREX_UK,FOREX_BR,FOREX_CAN,FOREX_CHINA,FOREX_DEN,FOREX_HK,FOREX_IND,FOREX_JAP,FOREX_KOR,FOREX_MAL,FOREX_MEX,FOREX_NOR,FOREX_SWE,FOREX_SOUTHAFR,FOREX_SINGA,FOREX_SRI,FOREX_SWI,FOREX_TAI,FOREX_THAI,FOREX_VEN
6/9/2017,1,-6.55,0.34,-0.24,-5,18.52002,17.640136,-145.25,-113.839844,1023270000,2.119873,-10.51001,6.929931,-12.23999,-2.020019,298480000,39.20117,39.66016,21.28906,89.4414,66870000,22.99023,80.66992,26.82031,102.13965,-6981500,9.399903,12.699707,19.90039,1.199707,0,116.33008,20.34961,-0.53125,-32.77149,1255874700,-0.34,1.58,-0.36,0.54,0,-0.0011,-0.0027,-0.0012,-0.0202,-0.0029,-0.006,-0.002,0.0162,0.0005,0,0.51,0.78,-0.0035,0.008,0.0118,0.0019,-0.045,0.0024,0.82,0.0025,0.01,-0.01,0
6/12/2017,1,-0.15,0.54,-0.19,6,-176.689941,-157.890136,-27.010254,-32.459961,-565510000,-10.51001,8.270019,-15.820068,4.27002,-2.380127,410000,50.98828,-28.26953,26.70117,-36.30078,130880000,48.85938,-38.2998,-45.14062,-125.2793,3511800,0,0,0,0,0,-164.88086,-132.55078,-233.44922,-322.25,-1274713400,1.26,0.26,1.82,0.76,0,0.0007,0.0014,-1.00E-04,-0.0079,0.0304,0.0013,0.0004,-0.0092,0.0028,0.24,-0.89,7.04,0,-0.013,-0.0313,0.0234,-0.0225,0.0005,-0.71,-0.0012,0.1,0.01,0
6/13/2017,0,-4.4,-0.23,-0.27,-12,52.560058,42.600097,69.370117,44.910156,-524430000,8.270019,9.600098,11.110107,11.310058,10.960205,-752250000,-3.11914,55.68945,70.67969,92.80078,-204570000,-20.88965,7.56934,61.44043,74.54004,-19514800,1.199707,81,28.09961,95,0,-98.92969,-74.5586,33.40039,144.06055,-298237300,-0.07,-1.23,-0.93,-1.04,0,1.00E-04,-0.001,0.0015,0.0081,0.0028,-0.0221,0.0007,0.0061,-0.0021,-0.15,0.4,-2.76,-0.0025,-0.0945,-0.0305,-0.0377,-0.03,-0.0024,0.73,0.0004,0.01,-0.14,0
6/14/2017,1,13.5,-1.48,-0.01,12,31.339844,11.119629,-26.490234,-25.47998,-121670000,9.600098,-19.610107,2.26001,-2.939941,-2.430176,280090000,85.88086,59.20117,37.25976,46.08985,-28420000,58.75977,130.87011,60.87012,40.96973,29411800,95,63.600097,95,61.100097,0,88.94141,32.24024,-9.61133,23.80078,133400900,-0.79,0.12,-0.25,0.22,0,0.0079,0.0083,0.0082,0.0069,-0.0363,-0.0025,-0.0093,-0.0488,0.0002,-0.1,-0.96,-11.34,-0.005,-0.148,-0.0688,-0.0614,-0.2075,-0.01,-0.05,-0.003,-0.15,-0.09,0
6/15/2017,1,-20.95,0.14,0.07,-22,-110.410156,-67.379883,-45.699707,-29.390137,-82310000,-19.610107,7.100097,-9.800049,-9.810059,-5.459961,-202540000,-51.02149,-24.6914,-32.2207,-14.66016,22110000,3.65039,-116.70019,-167.79981,-114.14063,15926700,61.100097,-2.5,-20.59961,-70.699707,0,-143.18164,-143.18164,-147.67969,-310.56055,208231300,0.73,0.75,0.73,0.26,0,-0.0037,-0.0125,-0.0094,-0.004,-0.0022,0.0085,0.0173,0.0736,0.0039,0.35,1.5,13.46,0.009,0.16,0.1345,0.1082,0.28,0.011,0.2,0.0087,0.27,0.12,0
6/16/2017,1,0.85,0.09,-0.2,0,27.22998,-8.589843,17.649902,-13.740234,1262510000,7.100097,11.310059,-0.800049,4.349854,0.689941,1931670000,44.24024,17.14062,46.14063,24.37891,286060000,-55.86035,-42.12012,86.68945,60.9209,97033500,-73.100097,-39.399902,8.59961,10.799805,0,-170.46875,-52.3086,-7.53906,61.15039,41352300,-0.43,-0.66,-0.48,-0.52,0,0.004,0.0042,0.0043,0.001,0.0158,-0.0051,0.0036,-0.0244,-0.0015,-0.08,0.18,3.29,0.009,-0.1705,-0.0452,-0.0468,-0.0575,0.0002,-0.1,-0.001,-0.04,0,0
6/19/2017,0,-7.25,0.23,-0.11,-3,42.570313,81.75,68.5,87.25,-1143670000,11.310059,8.109863,20.670166,18.910156,20.310059,-2020020000,108.82031,144.57031,128.07031,144.71093,-313860000,103.94042,150.5,125.41993,136.21973,-138957500,13.200195,11.899902,8.600097,31.200195,0,134.38867,219.75,177.26953,298.06055,-583303700,-0.06,-0.75,-0.25,-0.01,0,-0.0017,-0.0034,-0.0008,-0.0035,0.001,-0.0033,0.0083,0.0203,-0.0004,-0.05,0.5,1.49,0.002,0.0165,0.0225,0.0304,0.14,0.0028,0.3,0.0006,0.06,-0.01,0
6/20/2017,0,-5.95,-1.95,-0.09,7,32.770019,-9.300293,-7.060059,-50.979981,593160000,8.109863,-11.349853,-3.160156,-5.189941,-16.429932,151810000,76.5,6.03907,28.16015,-61.8496,20800000,88.04981,38.69043,-18.25,-74.16016,1083500,31.200195,2.899903,-12.100097,-47.90039,0,292.23047,103.37891,98.85938,-81.51172,135438100,-0.29,0.55,0.23,0.49,0,-0.003,-0.0036,-0.0005,-0.0115,0.0384,0.0066,0.0105,0.0231,0.0006,0.09,0.12,6.64,0.006,0.1895,0.0833,0.0602,0.11,0.0044,0.05,0.0014,0.08,0.07,0
6/21/2017,0,0.3,0.64,-0.07,-6,-26.870117,2.65039,13.919922,45.92041,-168690000,-11.349853,-1.910157,-8.429932,-5.860108,-1.419922,178310000,-54.85937,-42.41016,-74.24023,-57.11133,-17700000,-145.71973,-147.12012,-105.76954,-40.53027,-9150100,-47.90039,-52,-92,-91.59961,0,-276.16016,-196.58008,-257.94922,-148.45898,448327400,0.75,0.25,0.16,-0.11,0,-0.0026,0.0019,-0.0025,0.0039,-0.0009,0.0055,-0.001,-0.012,-0.0004,-0.02,0.12,1.68,0.004,0.0285,-0.0277,-0.0322,-0.0225,0.001,-0.05,-0.0015,-0.01,-0.02,0
6/22/2017,1,8.3,-0.16,0.09,13,36.399902,21.02002,21.100098,2.739746,-231190000,-1.910157,-2.75,-0.609863,2.53003,-1.110107,-126610000,-58.41016,-36.14844,4.81055,-12.74024,-21820000,-33.66015,1.59961,8.29981,19.74023,1917700,-91.59961,-33.399903,0.40039,40.299805,0,-154.80859,21.41992,21.48047,-20.05078,-145926600,-0.22,-0.39,-0.16,-0.27,0,-0.0007,0.0005,0.0051,-0.0008,0.0018,-0.0087,0,-0.0042,-0.0013,0.08,-0.22,0,0,-0.042,-0.0384,-0.0089,-0.0625,-0.0003,0,-0.0016,0,0,0
6/23/2017,0,4.9,-0.32,0.06,-8,-4.799804,11.689941,-3.180176,28.560059,534350000,-2.75,8.670166,-0.220215,-2.159913,3.800049,1810120000,-27.06055,-34.68164,-60.91992,-2.52929,97720000,-0.69043,-18.7998,-39.88965,-60.58984,4332200,40.299805,-0.600097,27.199707,9.899902,0,126.81836,-97.57031,51.30859,-4.47852,-251394100,-0.56,-0.32,-0.39,-0.46,0,0.0036,0.0048,0.0029,0.0068,-0.002,0.0027,0.007,-0.028,0.0007,-0.13,-0.1,-10.02,0.0005,-0.15,-0.0481,-0.0391,-0.0625,-0.0049,0.15,-0.0036,-0.15,-0.04,0
6/26/2017,0,-10.45,-0.05,0.01,-5,58.379882,34.080078,14.650391,-18.100098,-553970000,8.670166,-6.97998,9.02002,5.919922,0.770019,-2039360000,53.75977,84.42188,47.35937,14.79101,-126520000,25.91992,54.08984,75.34961,37.41992,-7836100,9.899902,25.700195,18.100098,4.300293,0,3.65039,105.11133,71.61133,201.83985,-96378800,-0.12,-0.25,-0.17,-0.12,0,0.0012,0,0.0009,0.0005,-0.0175,-0.0035,0.0037,-0.0016,-0.0011,-0.04,0.22,-0.51,0,-0.079,0.0196,-0.0009,-0.0675,0.0015,-0.63,0.0014,0.01,0.02,0
6/27/2017,1,4.3,2.08,-0.06,1,-64.830078,-69.130371,-86.810059,-100.529785,31200000,-6.97998,-7.640137,-10.27002,-17.650146,-19.690185,324940000,-23.49024,-65.61133,-70.58984,-98.89062,50290000,-55.38965,-90.10937,-107.7998,-99.81055,38727900,4.300293,-27.899902,-25.799805,-6,0,183.26953,54.12891,60.30859,-31.9004,-23205700,-0.09,0.87,0.12,1.16,0,-0.0002,0.0104,-0.0025,0.0059,0.0089,-0.0052,-0.0282,-0.0756,0.0013,0.04,0.94,5.29,0,0.0905,-0.056,-0.0983,0.11,-0.0008,0.58,-0.0068,0.02,-0.03,0
6/28/2017,0,-1.55,0.28,0.18,1,-54.799804,3.970215,-1.820312,87.790039,-112430000,-7.640137,13.679932,2.820069,8.640137,21.310058,-63110000,-38.83007,38.15039,61.69922,143.94922,-20660000,-142.44043,-79.91993,-108.08985,-23.75,-3419900,-6,36.199707,17.5,41.5,0,-175.98828,-108.25,-154.97851,-156.49023,469886500,1.13,0.18,-0.04,-1.03,0,0.005,0.0064,0.003,0.0145,-0.0218,-0.0133,-0.0116,-0.0215,0.0031,0.08,-0.24,4.14,0.0095,-0.0845,0.0391,-0.0482,-0.005,-0.0049,0.05,-0.003,0.09,0.01,0
6/29/2017,0,-4.5,0.57,0.07,-10,42.390136,-21.689941,-56.989746,-90.060058,332850000,13.679932,-13.179932,-0.239991,-22.320069,-20.98999,399480000,115.02148,8.63086,-175.2793,-167.58008,65240000,121.4209,57.89942,-140.73047,-231.0791,11868200,41.5,62.40039,53,62.399903,0,137.71875,144.06054,189.08984,281.91992,95532700,-1.38,3.67,-0.03,1.41,0,0.0042,0.0056,-0.0018,0.0048,0.0085,-0.0033,-0.0144,-0.0326,0.0008,0.11,0.14,2.16,-0.004,0.142,-0.0474,-0.0715,0.0775,-0.0019,0.15,-0.0039,0.05,0.03,0
6/30/2017,0,-1.25,0.06,-0.19,0,-48.65039,-45.970215,41.22998,-3.930176,-403920000,-13.179932,2.189942,-10.020019,15.949951,3.709961,-538690000,-138.78125,-61.26172,128,62.60156,-23490000,-282.98047,-269.48926,-77.12988,-91.07031,-11621800,62.399903,-1.600097,-37.600097,-96.600098,0,-193.28906,-149.16992,-153.37109,-200.83984,-131456100,1.95,-3.31,0.67,-0.26,0,-0.0004,-0.0009,0.0032,0.0011,-0.0005,-0.0028,-0.0047,0.004,0.0017,-0.04,0.08,-0.32,-0.001,0.045,-0.0243,-0.055,0.06,-0.0034,0.05,0.0017,-0.08,-0.06,0
7/3/2017,0,-13,2.05,-0.05,-3,6.450195,6.72998,-22.919922,-30.359863,-898770000,2.189942,0,6.459961,7.040039,5.600098,-1399300000,43.70117,136.63086,66.63086,129.63867,-126450000,-28.16016,26.59961,71.73047,150.18945,-26772500,-96.600098,-88.5,-35.200196,-37,0,-24.8711,5.14063,-6.66016,19.58984,-111931200,-0.67,-0.4,-0.12,0.04,0,-0.0024,-0.0044,-0.0023,-0.0044,-0.0057,0.0018,0.0191,0.0257,0.0045,0.22,0.92,5.51,0.0055,0.1455,-0.0134,0.0342,0.13,0.006,0.05,0.0046,0.11,0.07,0
7/4/2017,1,-5.5,0.02,-0.47,3,0,0,0,0,0,0,-0.609864,0,0,0,0,0,0,0,0,0,17.25977,-4.48047,20.8291,-38.17969,-12498700,-37,62.399902,1.600098,99.299805,0,128.08008,16.8789,-403.04883,-395.16015,897036900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/5/2017,0,-3.45,-1.57,0.02,-9,-51.22998,-13.739746,-5.700195,40.799804,772570000,-0.609864,-7.340088,-4.27002,-6.639892,3.530029,1404930000,100.5293,-57.39062,13.04883,-1.09961,86880000,18.81055,15.01074,-4.86914,16.54981,18058600,99.299805,-1.600098,70.700195,-20.5,0,-428.46875,-279.08984,-51.86132,132.96093,-533859300,0.13,0.58,0.51,-0.15,0,-0.0064,-0.0031,-0.0026,-0.0017,0.0162,-0.0002,0.0011,0.0188,-0.0028,-0.04,-0.12,3.8,-0.0015,0.108,0.038,0.0289,0.1775,-0.0004,0.1,0.002,0.07,0.04,0
7/6/2017,1,4.6,0.95,-0.11,5,-12.459961,-35.640137,-18.459961,-61.399902,118460000,-7.340088,-9.919921,-10.619873,-14.350098,-22.790039,-2700000,-68.90039,-72.25977,-99.37891,-158.13086,46760000,42.09961,-6.10058,-90.26074,-72.42969,29726000,-20.5,-18.799804,-13.5,-4.5,0,220.18945,40.51953,236.9707,-56.75,-373709200,0,1.02,0.39,1.47,0,-0.0004,0.0073,-0.0007,0.0033,-0.0114,-0.0065,-0.0005,-0.0422,0.0048,-0.08,0.08,3.49,0.002,-0.0225,-0.0484,-0.0577,0.05,0.0005,-0.2,-0.0018,0.05,0.04,0
7/7/2017,1,-9.25,-2.06,-0.16,0,1.609863,36.959961,29.25,63.620117,-289960000,-9.919921,10.98999,2.639893,5.820069,15.429932,-463190000,-69.26953,-7.2793,45.33984,94.30078,-78210000,-98.31934,-102.04004,23.48047,7.42969,-33331700,-4.5,-12.800293,-65.700195,-55.199707,0,-197.35937,-189.79883,-120.91992,-124.37109,-14004600,1.28,-0.48,-0.2,-1.35,0,0.0015,-0.0013,0.0007,-0.0087,-0.0205,-0.0063,0.0049,0.0075,-0.0004,-0.1,0.82,-2.7,0,-0.163,0.017,-0.0081,-0.025,-0.0003,0.15,0.001,-0.05,0.02,0
7/10/2017,0,-3.75,0.1,-0.45,-11,44.819824,26.330079,30.620117,23.310059,-25160000,10.98999,2.840088,5.080078,8.75,2.25,97800000,26.57031,20.57032,20.38868,-5.82031,28100000,88.76953,94.27051,66.29004,57.24023,-9668600,-55.199707,-11.299805,27.600098,20.799804,0,14.81836,212.84961,16.03906,159.21094,263023100,-1.22,-0.84,-0.37,-0.08,0,0,0,-0.0004,0.0004,-0.0216,0.0013,-0.0013,-0.0002,0.0012,-0.17,-0.02,-4.5,-0.002,-0.163,-0.0409,-0.0005,0.005,0.0027,0.05,0.0014,0,0.04,0
7/11/2017,1,-0.85,0.11,0.15,-4,15.220215,9.310058,8.040039,16.909668,132640000,2.840088,8.399902,-2.699951,-9.479981,-1.899903,107620000,28.93945,-4.77149,-91.8086,0.55078,-22770000,14.70996,56.22949,11.64941,-8.90039,3309800,20.799804,-3,-2.899903,4.5,0,213.16015,318.7207,264.26172,377.58008,487421700,-0.47,0.41,0.07,-0.22,0,0.0015,0.0034,-0.006,-0.0033,-0.0122,0.0038,-0.0016,-0.019,-0.0005,0.09,0.12,0.48,0.001,-0.028,-0.0039,-0.0109,0.165,-0.0005,0.1,0.0014,-0.03,-0.03,0
7/12/2017,1,7.75,0.05,0.29,24,67.649902,65.060059,86.949707,67.870117,12440000,8.399902,9.23999,16.459961,22.959961,17.719971,64870000,57.75977,139.16992,188.62891,123.07032,20300000,-9.82031,109.01074,50.31055,189.56055,24106000,4.5,-14.200195,-35.100097,-55.100097,0,386.16016,205.83008,395.13867,166,464462900,0.06,-1.29,-0.6,-0.59,0,0.0059,-0.0019,0.0052,0.0038,-0.0247,-0.0153,-0.0145,0.0112,-0.0018,-0.01,-1.01,-11.51,-0.004,-0.186,-0.0453,-0.0083,-0.36,-0.0064,-0.05,-0.0024,-0.15,-0.16,0
7/13/2017,1,0.1,0.92,0.06,-4,30.200196,15.810058,14.439942,13.270019,-16740000,9.23999,4.169922,3.560058,5.939941,4.580078,-103950000,69.25976,-12.06836,44.42969,20.94921,-35600000,144.28027,28.3291,145.35937,14.75,-17640800,-55.100097,12.40039,8.199707,63,0,348.93945,236.45899,263.96094,302.52929,-723665200,-0.78,-0.45,-0.18,-0.4,0,0.0055,-0.0026,0.0054,0.0032,-0.0125,-0.0029,-0.004,0.015,-0.0024,-0.07,0.2,-1.1,-0.0015,-0.028,-0.013,-0.0514,0.0175,-0.0013,-0.05,0.0037,-0.02,0.02,0
7/14/2017,0,11.4,0.24,-0.27,5,19.97998,40.309571,27.440429,38.030274,-195690000,4.169922,10.340088,14.219971,5,11.439942,-331030000,-4.41992,112.8086,9.36132,84.65039,3320000,28.52051,-14.50976,-36.18945,-9.61035,-10826400,63,36.09961,63,28.300293,0,76.39063,32.91992,40.67968,43.06055,-226882200,0.02,-0.26,-0.4,-0.39,0,0.0085,0.0067,0.0016,0.0158,-0.0301,-0.0084,-0.0084,-0.0392,-0.0012,-0.08,-0.73,-9.43,0.0005,-0.177,-0.0705,-0.0364,-0.225,-0.0051,0,-0.0031,-0.1,-0.2,0
7/17/2017,1,3.8,-0.23,0.37,12,31.27002,9.210449,28.639649,1.959961,-50090000,10.340088,-3.620117,-0.719971,10.469971,-0.130127,56530000,101.20117,-19.71875,95.93946,-8.01953,9190000,9.71973,-5.87989,-34.37012,-44.55957,-15170700,28.300293,-5.09961,-1.299805,-9.600098,0,156.24023,201.98047,57.83985,81.34961,92604900,-0.32,-0.11,0.21,0.31,0,-0.0002,0.0018,-0.0009,-0.0021,-0.0022,0.0018,-0.0051,-0.0089,-0.0035,-0.04,0.1,-0.05,-0.005,0.038,-0.0464,-0.0282,-0.1175,-0.0024,0.1,-0.0027,0.11,-0.13,0
7/18/2017,1,6.65,0.26,0.13,-2,-15.530274,13.57959,-16.27002,29.879883,204370000,-3.620117,7.970215,-1.900146,-6.819824,1.470214,168960000,-44.03125,-71.8711,-146.51953,-54.99023,6330000,-111.44043,-83.26953,-158.34961,-156.77051,33855400,-9.600098,-12.100097,-56.799805,-68.100098,0,-83.40039,-78.49024,27.31055,54.35937,34884100,0.09,0.32,-0.05,0.07,0,0.0112,0.0108,0.0046,-0.0032,-0.0239,-0.001,-0.0239,-0.0618,0.0011,-0.02,-0.87,-4.05,-0.002,-0.101,-0.0881,-0.0274,-0.005,-0.0034,0.05,-0.0101,-0.03,-0.06,0
7/19/2017,0,1.4,0.42,0.08,-4,58.42041,43.180175,71.120117,40.72998,100510000,7.970215,11.709961,12.910156,13.51001,13.219971,97630000,-20.68945,50.81055,94.69921,66.01953,1930000,-72.87012,-97.69043,34.05957,21.66016,-11783100,-68.100098,-17.800293,8.699707,44.700196,0,72.29102,142.47071,160.41992,147.22071,-525517900,-0.17,-0.41,-0.08,-0.1,0,0.0023,-0.006,-0.0011,0.001,-0.0045,-0.0077,0.006,0.034,0.0038,-0.08,-0.12,-0.77,0.0005,-0.0215,0.0013,0.0151,0.015,0.0025,-0.15,0.0022,0.03,0.03,0
7/20/2017,1,-3.45,0.2,-0.01,-3,33.219727,10.529786,3.490235,4.959961,-44030000,11.709961,-8.160157,3.790039,4.579834,-0.380127,123020000,72.28906,21.16016,11.1211,-28.9707,60910000,46.78027,100.34961,-26.47949,-4.79981,28889700,44.700196,27,44.700196,29.399902,0,208.66992,111.53906,91.41992,68.05078,61530600,-0.03,0.34,-0.08,-0.21,0,0.0012,0.0116,0.0037,-0.006,-0.0152,-0.0004,0.0059,-0.0642,0.0018,0.13,-0.09,-2.15,0.0055,0.0345,-0.0402,-0.0579,0.085,-0.0022,0,-0.0041,0.01,-0.03,0
7/21/2017,0,9.85,-1.07,0.1,16,-13.410156,-9.479981,-0.560059,-2.25,-21780000,-8.160157,4.640137,-5.080078,-3.369873,-0.909912,-123210000,-49.81836,-69.30078,-73.18164,-31.70899,48880000,-90.04003,-111.39941,-201.30078,-207.19043,28632700,29.399902,-9.299805,-22.600098,-38.700195,0,6.95898,-15.75977,30.26953,-34.1211,94057000,-0.14,-0.3,-0.2,-0.22,0,-0.0047,0.0021,0.0043,-0.0008,-0.0156,-0.0037,0.0093,-0.0119,-0.001,0.01,-0.5,-3.3,-0.008,0.051,0.0036,0.0177,-0.0625,-0.0034,0,-0.0039,0.03,-0.12,0
7/24/2017,0,7,0.34,0.13,-1,4.770019,28.92041,15.489746,23.060059,-61580000,4.640137,5.839844,0.560059,1.260009,-2.630127,-49330000,-13.9414,-14.83008,-7.64844,-66.90039,-78750000,-196.16993,-228.27051,-48.87988,-31.10937,-132722600,-38.700195,-38.700195,-56.200195,-34.699707,0,-57.40039,103.58008,11.25,140.74024,30068200,0.42,-0.01,-0.04,0.07,0,0.0015,-0.0013,-0.0007,0.006,0.0255,-0.0026,-0.0175,0.0059,-0.0023,0.01,-0.08,-3.65,-0.006,0.1205,-0.0143,-0.0286,0.0225,-0.0012,-0.15,-0.0012,-0.07,-0.06,0
7/25/2017,0,-1.15,1.38,0.01,-9,19.77002,7.75,16.260254,1.359863,189710000,5.839844,2.090088,8.139892,8.589844,7.219971,1097820000,60.78125,92.83984,81.23828,100.25977,20220000,-0.30957,65.82031,69.12988,55.35937,78204400,-34.699707,20,34.800293,38.5,0,127.54102,7.69922,125.26953,5.2207,-81520700,-0.54,-0.45,-0.22,0,0,0.0023,0.0014,-0.0006,0.0018,0.0144,-0.0007,0.0007,-0.0058,0.0014,-0.01,0.47,3.2,0.004,0.0795,-0.0371,-0.018,0.06,-0.0005,0,0.004,-0.02,0.05,0
7/26/2017,0,-6.3,0.89,-0.07,-5,18.340332,6.929688,19.429688,10.580078,62810000,2.090088,2.790039,0.449951,0.030029,0.700195,-551040000,51.82031,72.08008,105.91992,97.58008,-26060000,31.9795,39.36035,44.60058,40.80078,1018000,38.5,44.800293,38.5,50,0,113.23047,117.57031,-13.13867,88.96875,725532400,-0.15,0.14,-0.2,0.17,0,-0.0027,-0.0024,0.0007,0.0002,-0.0021,-0.0006,0.0035,0.0117,0.004,-0.06,0.53,0.74,0.0025,-0.007,-0.017,0.0276,0.0025,1.00E-04,0.1,0.0084,0.04,0.04,0
7/27/2017,1,13,0.59,0.3,9,33.82959,28.459961,-97.679688,-40.560059,495520000,2.790039,-13.639893,2.350098,-15.010009,-2.410156,438500000,27.03906,55.77148,4.56055,85.54101,129080000,-30.20997,-47.12988,-79.7207,-93.07031,20531300,50,12,50,8.399902,0,41.88867,161.88086,175.39844,190.15039,-412534500,0.08,1.84,0.32,0.51,0,0.004,0.0024,0.006,0.0017,-0.0069,0.0023,-0.012,-0.0127,-0.0032,-0.21,-0.48,-2.61,-0.0065,-0.0645,-0.0017,-0.0004,-0.0025,-0.0014,0.1,0.0076,-0.18,-0.15,0
7/28/2017,0,3.8,1.33,-0.15,-2,-109.489746,-81.139649,18.600098,-7.509765,-622790000,-13.639893,6.819824,-10.51001,4.72998,-3.319824,-700750000,70.08985,42.70899,68.26953,33.75977,-121690000,-78.70996,-110.13086,-77.44922,-49.33984,-9420300,8.399902,-14.600098,-83.800293,-82.200195,0,5.27148,-121.26953,-33.58985,-151.77929,-307905700,1.29,-0.2,1.1,0.18,0,0.0029,0.0098,0.0015,0.0059,-0.0103,-0.0093,-0.0048,-0.0541,0.0006,0,-0.75,6.34,0.0035,0.062,-0.0404,-0.112,-0.0025,-0.0027,0.05,0.0029,0.08,0.04,0
7/31/2017,0,2.65,-0.01,0.17,0,44.419921,16.889649,1.569824,-26.560059,30940000,6.819824,1.160157,4.429932,3.870117,-1.800049,174440000,75.88086,88.62109,105.5918,60.80859,21980000,-9.84961,26.53028,-1.20996,-44.4502,-3730200,-82.200195,-39.799805,9,17.800293,0,40.47852,276.5,116.97071,344.5996,237173900,-0.09,-0.46,-0.03,-0.03,0,-0.0003,0.0072,-0.0003,0.0072,-0.0086,0.0054,-0.0122,-0.0376,0.0004,0.07,-0.49,0.37,0.0005,0.1055,-0.0252,-0.0425,0.2,-0.0012,-0.2,-0.0035,-0.06,-0.09,0
8/1/2017,0,3.4,-1.22,0.09,14,-22.529785,-20.839844,6.959961,14.819824,-79120000,1.160157,3.279785,0.550049,2.609864,6.050049,-8350000,98.02929,61.16016,79.09961,72.80078,20800000,6.35938,92.08007,-5.30078,133.04004,322200,17.800293,29.299805,18.800293,51.799804,0,277.58984,233.61914,280.6289,216.24024,699208500,-0.34,-0.28,-0.28,-0.17,0,-0.0014,-0.0027,-0.0029,0.001,-0.0195,0.005,-0.007,0.015,0.0021,-0.12,-0.05,-0.77,0.004,-0.0505,0.0313,0.0372,-0.0075,0.002,-0.4,0.0005,0.04,0,0
8/2/2017,0,-1.35,1.32,-0.16,2,20.939942,18.459961,-32.319824,-0.290039,291540000,3.279785,-4.349854,1.869873,-4.659913,1.21997,17720000,42.93946,45.13867,26.65039,52.32031,8410000,122.01074,-27.37988,61.48047,-69.80957,-1191100,51.799804,5.100098,17.5,-28.199707,0,319.24024,189.34961,244.46094,67.15039,-339789000,-0.11,0.25,-0.15,0.19,0,0.0009,0.0062,-0.0029,0.003,0.0022,0.0004,0.003,-0.0324,0.0048,-0.42,0.1,0.46,0,0.0115,-0.0558,-0.0166,-0.005,0.0006,0.35,0.0029,-0.02,-0.03,0
8/3/2017,0,-1.5,0.79,-0.12,12,-26.859864,-25.680176,17.709961,-22.310058,9310000,-4.349854,0.849854,-4.349854,2.370118,-5.410156,166440000,3.2207,8.75,23.85937,9.85938,-58090000,-139.14062,-90.40039,-54.41016,-26.76074,-6753900,-28.199707,-35,-31.899903,-9.100097,0,-111.76953,-146.29883,-170.91992,-76.37109,-370009200,0.39,-0.21,0.1,0.16,0,-0.0038,0.0019,-0.0007,-0.0092,0.0044,0.0019,-0.005,-0.0092,0.0003,0.03,-0.31,6.18,-0.007,0.0645,0.0126,-0.0036,0.1825,0.0003,-0.05,0.0006,-0.03,0,0
8/4/2017,1,-10.4,-0.4,0.14,8,-15.450195,-7.039551,-1.410157,11.220215,-206270000,0.849854,0.26001,3.969971,3.22998,4.670166,-409880000,50.81055,47.96094,33.32032,66.71094,-25090000,7.33007,137.38086,24.53028,143,16633300,-9.100097,-6,3.09961,-14.5,0,31.20117,13.97852,108.5293,31.66992,-217685300,0.01,-0.1,-0.22,-0.41,0,-0.0021,-0.0126,-0.0024,-0.0108,-0.0033,0.0076,0.0122,0.0685,0.0018,-0.03,0.64,0.29,0,-0.0195,0.0747,0.0693,0.0675,0.0016,0,0.0031,-0.01,0.04,0
8/7/2017,0,0.3,-1.06,-0.43,2,10.27002,24.539551,26.5,32.209961,-205620000,0.26001,1.210205,0.949951,3.799805,4.079834,-303360000,41.80859,28.33984,57.33007,25.60937,-40630000,167.65039,14.01953,102.10937,-40.54981,-29599500,-14.5,43,11.300293,53,0,101,116.89062,121.08984,127.67969,19693700,-0.29,-0.18,0.08,-0.1,0,-0.0019,0.0034,-0.0061,-0.0015,0.0071,0.0045,-0.0065,-0.0187,0.0033,0.19,0,-0.63,0.005,0.101,-0.0097,-0.0018,-0.19,0.003,0,0.0007,0.03,0,0
8/8/2017,1,3.8,0.76,0.03,6,12.270019,37.320313,-0.350097,-13.310059,213120000,1.210205,-13,9.920166,-5.559815,-5.98999,412860000,-5.05859,57.95899,-24.68164,-33.08008,48990000,-65.95996,-6.03027,-41.17969,34.87989,3005200,53,10.399902,1.5,-29.800293,0,18.88867,135.64063,-3.00977,164.55078,241939800,-0.15,1.2,-0.24,1.03,0,0,-0.0064,-0.0025,-0.0053,0.0048,-0.0026,-0.0158,0.0345,0.0011,-0.14,-0.02,-1.79,0.002,-0.0525,0.0125,0.0331,-0.07,0.0004,-0.15,0.0038,-0.03,-0.01,0
