Date,Movement,Open,High,Low,Close,Volume,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,trend_macd,trend_macd_signal,trend_macd_diff,momentum_rsi
967176000,1,1508.310059,1513.469971,1505.089966,1506.449951,685600000,1525.197271,1430.019722,1477.608496,0,0,10.85426227,7.427167818,3.427094449,66.67890322
967435200,0,1506.449951,1523.949951,1506.449951,1514.089966,733600000,1526.618227,1436.924766,1481.771497,0,0,11.71629847,8.284993949,3.431304524,71.39802517
967521600,0,1514.089966,1514.810059,1505.459961,1509.839966,795600000,1526.848241,1443.868752,1485.358496,0,0,11.9191333,9.01182182,2.907311484,65.44847578
967608000,1,1509.839966,1510.48999,1500.089966,1502.589966,818400000,1524.366701,1452.739293,1488.552997,0,0,11.36387257,9.482231971,1.881640603,56.22628234
967694400,1,1502.589966,1525.209961,1502.589966,1517.680054,1056600000,1525.629934,1457.98806,1491.808997,0,0,12.00310158,9.986405892,2.016695686,67.29410899
967780800,0,1517.680054,1530.089966,1515.530029,1520.77002,767700000,1528.012252,1461.389738,1494.700995,0,0,12.61362702,10.51185012,2.101776904,69.13778996
968126400,0,1520.77002,1520.77002,1504.209961,1507.079956,838500000,1529.012897,1463.165094,1496.088996,0,0,11.85613091,10.78070628,1.075424632,53.67102842
968212800,1,1507.079956,1512.609985,1492.119995,1492.25,995100000,1528.949266,1464.17372,1496.561493,0,0,9.944523946,10.61346981,-0.668945864,41.94298589
968299200,0,1492.25,1505.339966,1492.25,1502.51001,985500000,1528.523059,1467.563929,1498.043494,0,0,9.151959358,10.32116772,-1.169208362,50.56613694
968385600,0,1502.51001,1502.51001,1489.880005,1494.5,961000000,1524.627552,1474.884435,1499.755994,0,0,7.787734101,9.814480996,-2.026746895,44.59895643
968644800,0,1494.5,1506.76001,1483.01001,1489.26001,899300000,1522.410677,1478.843315,1500.626996,0,0,6.212143191,9.094013435,-2.881870244,40.95123466
968731200,1,1489.26001,1496.930054,1479.670044,1481.98999,991200000,1523.156779,1477.140206,1500.148493,0,0,4.32696831,8.14060441,-3.813636101,36.21012417
968817600,0,1481.98999,1487.449951,1473.609985,1484.910034,1068300000,1523.112646,1477.232337,1500.172492,0,0,3.033606995,7.119204927,-4.085597932,39.45851192
968904000,0,1484.910034,1494.160034,1476.72998,1480.869995,1014000000,1522.977187,1477.469798,1500.223493,0,0,1.663436737,6.028051289,-4.364614552,36.49192581
968990400,0,1480.869995,1480.959961,1460.219971,1465.810059,1268400000,1526.16561,1471.255387,1498.710498,0,1,-0.630376269,4.696365778,-5.326742046,27.57496741
969249600,1,1465.810059,1467.77002,1441.920044,1444.51001,962500000,1532.935463,1459.764538,1496.35,0,1,-4.119487101,2.933195202,-7.052682303,19.71368817
969336000,0,1444.51001,1461.160034,1444.51001,1459.900024,1024900000,1534.366612,1454.375393,1494.371002,0,0,-5.578482779,1.230859606,-6.809342385,35.1313752
969422400,0,1459.900024,1460.48999,1430.949951,1451.339966,1104000000,1536.342379,1447.720622,1492.0315,0,0,-7.340851194,-0.483482554,-6.85736864,31.27672804
969508800,0,1451.339966,1452.77002,1436.300049,1449.050049,1105400000,1536.907366,1441.463642,1489.185504,0,0,-8.820639034,-2.15091385,-6.669725184,30.25216911
969595200,0,1449.050049,1449.050049,1421.880005,1448.719971,1185500000,1536.2832,1436.1288,1486.206,0,0,-9.905827839,-3.701896648,-6.203931191,30.0882396
969854400,0,1448.719971,1457.420044,1435.930054,1439.030029,982400000,1536.14676,1429.523248,1482.835004,0,0,-11.4161464,-5.244746598,-6.171399801,25.42203799
969940800,0,1439.030029,1448.040039,1425.25,1427.209961,1106600000,1535.134016,1421.847991,1478.491004,0,0,-13.41225674,-6.878248626,-6.534008111,20.86715981
970027200,1,1427.209961,1437.219971,1419.439941,1426.569946,1174700000,1533.45518,1415.199825,1474.327503,0,0,-14.87436989,-8.47747288,-6.396897015,20.63615908
970113600,0,1426.569946,1461.689941,1425.780029,1458.290039,1206200000,1530.090179,1414.134834,1472.112506,0,0,-13.32001507,-9.445981318,-3.874033753,51.40164538
970200000,0,1458.290039,1458.290039,1436.290039,1436.51001,1197100000,1523.926806,1412.181202,1468.054004,0,0,-13.68785809,-10.29435667,-3.39350142,39.32424619
970459200,0,1436.52002,1445.599976,1429.829956,1436.22998,1051200000,1515.544548,1412.109456,1463.827002,0,0,-13.84240576,-11.00396649,-2.83843927,39.18764967
970545600,1,1436.22998,1454.819946,1425.280029,1426.459961,1098100000,1509.859846,1409.732158,1459.796002,0,0,-14.58511633,-11.72019646,-2.864919869,34.38008704
970632000,1,1426.459961,1439.98999,1416.310059,1434.319946,1167400000,1505.745807,1408.053192,1456.8995,0,0,-14.37379278,-12.25091572,-2.122877056,41.08891938
970718400,0,1434.319946,1444.170044,1431.800049,1436.280029,1176100000,1498.212378,1408.963623,1453.588,0,0,-13.88806213,-12.578345,-1.30971713,42.77243522
970804800,0,1436.280029,1443.300049,1397.060059,1408.98999,1150100000,1493.817814,1404.807186,1449.3125,0,0,-15.52621792,-13.16791959,-2.358298335,29.31446017
971064000,0,1408.98999,1409.689941,1392.47998,1402.030029,716600000,1490.065613,1399.836388,1444.951001,0,0,-17.18794675,-13.97192502,-3.21602173,26.83023596
971150400,0,1402.030029,1408.829956,1383.849976,1387.02002,1044000000,1488.762734,1391.642271,1440.202502,0,1,-19.49137632,-15.07581528,-4.415561039,22.15767363
971236800,0,1387.02002,1387.02002,1349.670044,1364.589966,1387500000,1488.854112,1379.518886,1434.186499,0,1,-22.86322527,-16.63329728,-6.22992799,17.04068064
971323200,1,1364.589966,1374.930054,1328.060059,1329.780029,1388600000,1494.339663,1358.924338,1426.632001,0,1,-28.02129812,-18.91089745,-9.110400675,12.05537158
971409600,1,1329.780029,1374.170044,1327.079956,1374.170044,1223900000,1490.986276,1353.113724,1422.05,0,0,-28.20210915,-20.76913979,-7.432969366,38.520135
971668800,0,1374.170044,1379.47998,1365.060059,1374.619995,1005400000,1489.746747,1347.364251,1418.555499,0,0,-27.98648513,-22.21260886,-5.773876274,38.73575727
971755200,0,1374.619995,1380.98999,1342.339966,1349.969971,1161500000,1487.701012,1338.416981,1413.058997,0,0,-29.46499795,-23.66308668,-5.801911275,31.70650535
971841600,1,1349.969971,1356.650024,1305.790039,1342.130005,1441700000,1486.31644,1328.880557,1407.598499,0,0,-30.91300377,-25.11307009,-5.799933672,29.7268453
971928000,1,1342.130005,1389.930054,1342.130005,1388.76001,1297900000,1481.207967,1327.960026,1404.583997,0,0,-27.97542439,-25.68554095,-2.289883437,50.80601283
972014400,0,1388.76001,1408.469971,1382.189941,1396.930054,1177400000,1475.786306,1328.202695,1401.994501,0,0,-24.70335252,-25.48910327,0.785750747,53.61865317
972273600,1,1396.930054,1406.959961,1387.75,1395.780029,1046800000,1471.560005,1328.103996,1399.832001,0,0,-21.94998363,-24.78127934,2.831295707,53.12532651
972360000,0,1395.780029,1415.640015,1388.130005,1398.130005,1158600000,1468.938717,1327.817289,1398.378003,0,0,-19.35518107,-23.69605969,4.340878614,54.12059557
972446400,0,1398.130005,1398.130005,1362.209961,1364.900024,1315600000,1466.057564,1324.53145,1395.294507,0,0,-19.75246864,-22.90734148,3.154872841,40.19559351
972532800,1,1364.900024,1372.719971,1337.810059,1364.439941,1303800000,1456.021094,1325.18291,1390.602002,0,0,-19.87533623,-22.30094043,2.425604195,40.0310489
972619200,1,1364.439941,1384.569946,1364.130005,1379.579956,1086300000,1449.621675,1325.889324,1387.755499,0,0,-18.53735009,-21.54822236,3.01087227,48.09828809
972878400,1,1379.579956,1406.359985,1376.859985,1398.660034,1186500000,1443.694903,1328.059101,1385.877002,0,0,-15.75576112,-20.38973011,4.633968989,56.58991434
972964800,0,1398.660034,1432.219971,1398.660034,1429.400024,1366400000,1444.289578,1327.758432,1386.024005,0,0,-10.94470796,-18.50072568,7.556017719,66.71375813
973051200,1,1429.400024,1429.599976,1410.449951,1421.219971,1206800000,1441.607864,1329.130148,1385.369006,0,0,-7.703178096,-16.34121617,8.63803807,62.25581027
973137600,0,1421.219971,1433.400024,1421.219971,1428.319946,1167700000,1439.787493,1330.154512,1384.971002,0,0,-4.509352707,-13.97484347,9.465490767,64.62328673
973224000,1,1428.319946,1433.209961,1420.920044,1426.689941,997700000,1442.834149,1328.877851,1385.856,0,0,-2.085708105,-11.5970164,9.511308295,63.56708258
973486800,0,1428.76001,1438.459961,1427.719971,1432.189941,930900000,1447.64522,1327.082771,1387.363995,0,0,0.275673913,-9.222478337,9.49815225,65.74671242
973573200,0,1432.189941,1436.219971,1423.26001,1431.869995,880900000,1453.085896,1326.127093,1389.606494,0,0,2.097095198,-6.95856363,9.055658828,65.4837557
973659600,0,1431.869995,1437.280029,1408.780029,1409.280029,909300000,1454.756353,1328.925641,1391.840997,0,0,1.698187668,-5.227213371,6.925401039,49.39059655
973746000,0,1409.280029,1409.280029,1369.680054,1400.140015,1111000000,1451.125253,1339.59274,1395.358997,0,0,0.637182822,-4.054334132,4.691516954,44.30712405
973832400,0,1400.140015,1400.140015,1365.969971,1365.97998,962500000,1451.485852,1338.413135,1394.949493,0,0,-2.926367039,-3.828740713,0.902373674,30.68680604
974091600,1,1365.97998,1365.97998,1328.619995,1351.26001,1129300000,1452.98837,1334.574618,1393.781494,0,0,-6.859215718,-4.434835714,-2.424380003,26.61833607
974178000,1,1351.26001,1390.060059,1351.26001,1382.949951,1118800000,1451.239181,1339.621805,1395.430493,0,0,-7.33436731,-5.014742033,-2.319625276,44.79834013
974264400,0,1382.949951,1395.959961,1374.75,1389.810059,1066800000,1447.806861,1347.82213,1397.814496,0,0,-7.075809478,-5.426955522,-1.648853956,48.0152564
974350800,0,1389.810059,1394.76001,1370.390015,1372.319946,956300000,1448.139028,1345.845957,1396.992493,0,0,-8.187822317,-5.979128881,-2.208693435,40.98844038
974437200,0,1372.319946,1384.849976,1355.550049,1367.719971,1070400000,1448.32765,1342.736327,1395.531988,0,0,-9.332698491,-6.649842803,-2.682855688,39.24550989
974696400,1,1367.719971,1367.719971,1341.670044,1342.619995,955800000,1450.727489,1335.020484,1392.873987,0,0,-12.12560294,-7.744994831,-4.38060811,30.95749943
974782800,0,1342.619995,1355.869995,1333.619995,1347.349976,1137100000,1451.575256,1329.094715,1390.334985,0,0,-13.79827202,-8.955650269,-4.842621752,33.98868614
974869200,1,1347.349976,1347.349976,1321.890015,1322.359985,963200000,1455.794095,1320.621872,1388.207983,0,0,-16.94502598,-10.55352541,-6.391500569,26.81257299
975042000,1,1322.359985,1343.829956,1322.359985,1341.77002,404870000,1457.056906,1317.092068,1387.074487,0,0,-17.66894697,-11.97660972,-5.692337245,38.45753134
975301200,0,1341.77002,1362.5,1341.77002,1348.969971,946100000,1457.526804,1313.561172,1385.543988,0,0,-17.46041095,-13.07336997,-4.387040985,42.38140701
975387600,1,1348.969971,1358.810059,1334.969971,1336.089966,1028200000,1457.375357,1307.455612,1382.415485,0,0,-18.12551376,-14.08379873,-4.041715034,37.45245075
975474000,0,1336.089966,1352.380005,1329.280029,1341.930054,402100000,1451.654256,1304.429716,1378.041986,0,0,-17.97417118,-14.86187322,-3.112297966,41.03992574
975560400,1,1341.910034,1341.910034,1294.900024,1314.949951,1186530000,1448.527028,1296.929942,1372.728485,0,0,-19.80302297,-15.85010317,-3.952919805,31.43042277
975646800,1,1314.949951,1334.670044,1307.02002,1315.22998,1195200000,1442.281687,1291.866287,1367.073987,0,0,-20.98787009,-16.87765655,-4.110213538,31.62216466
975906000,1,1315.180054,1332.060059,1310.22998,1324.969971,1103000000,1433.90648,1290.069497,1361.987988,0,0,-20.90001178,-17.6821276,-3.217884181,38.52157156
975992400,0,1324.969971,1376.560059,1324.969971,1376.540039,900300000,1423.600462,1294.810524,1359.205493,0,0,-16.47914862,-17.4415318,0.962383182,61.96652829
976078800,0,1376.540039,1376.540039,1346.150024,1351.459961,1399300000,1409.771392,1300.598591,1355.184992,0,0,-14.82840279,-16.918906,2.090503212,51.04343471
976165200,1,1351.459961,1353.5,1339.26001,1343.550049,1128000000,1400.34061,1303.456375,1351.898493,0,0,-13.99708888,-16.33454258,2.337453696,47.96650723
976251600,1,1343.550049,1380.329956,1343.550049,1369.890015,1358300000,1394.149066,1306.622919,1350.385993,0,0,-11.08506973,-15.28464801,4.199578274,57.75185893
976510800,0,1369.890015,1389.050049,1364.140015,1380.199951,1202400000,1396.363037,1305.830945,1351.096991,0,0,-7.854802641,-13.79867894,5.943876294,61.05925624
976597200,0,1380.199951,1380.27002,1370.27002,1371.180054,1083400000,1398.242141,1305.943846,1352.092993,0,0,-5.953989116,-12.22974097,6.275751855,56.58736005
976683600,0,1371.180054,1385.819946,1358.47998,1359.98999,1195100000,1394.954889,1306.935102,1350.944995,0,0,-5.289550694,-10.84170292,5.552152222,51.21778525
976770000,0,1359.98999,1359.98999,1340.47998,1340.930054,1061300000,1388.686038,1308.315952,1348.500995,0,0,-6.229150223,-9.919192377,3.690042154,43.16745522
976856400,1,1340.930054,1340.930054,1305.380005,1312.150024,1561100000,1387.151538,1303.83346,1345.492499,0,0,-9.190159067,-9.773385715,0.583226648,33.88742868
977115600,0,1312.150024,1332.319946,1312.150024,1322.73999,1189900000,1384.70614,1301.78086,1343.2435,0,0,-10.56052303,-9.930813177,-0.629709848,39.41703865
977202000,0,1322.959961,1346.439941,1305.199951,1305.599976,1324900000,1386.147003,1296.637994,1341.392499,0,0,-12.88111672,-10.52087389,-2.360242832,34.09195037
977288400,1,1305.599976,1305.599976,1261.160034,1264.73999,1421600000,1393.481461,1281.042539,1337.262,0,1,-17.81193837,-11.97908678,-5.832851587,24.85557491
977374800,1,1264.73999,1285.310059,1254.069946,1274.859985,1449900000,1397.416337,1272.357662,1334.887,0,0,-20.66483963,-13.71623735,-6.948602277,30.25552253
977461200,1,1274.859985,1305.969971,1274.859985,1305.949951,1087100000,1396.835489,1269.356503,1333.095996,0,0,-20.18441069,-15.00987202,-5.174538673,44.41476668
977806800,1,1305.969971,1315.939941,1301.640015,1315.189941,806500000,1395.165623,1267.648366,1331.406995,0,0,-18.84089127,-15.77607587,-3.064815397,48.03269222
977893200,1,1315.189941,1332.030029,1310.959961,1328.920044,1092700000,1394.776882,1267.320115,1331.048499,0,0,-16.47828645,-15.91651799,-0.561768466,53.24984384
977979600,0,1328.920044,1335.930054,1325.780029,1334.219971,1015300000,1394.207235,1267.118753,1330.662994,0,0,-14.01666986,-15.53654836,1.519878504,55.25077769
978066000,0,1334.219971,1340.099976,1317.51001,1320.280029,1035500000,1394.240545,1267.618452,1330.929498,0,0,-13.0403369,-15.03730607,1.99696917,48.89908621
978411600,1,1320.280029,1320.280029,1276.050049,1283.27002,1129400000,1395.84347,1262.819531,1329.3315,0,0,-15.07916122,-15.0456771,-0.033484122,36.16331249
978498000,0,1283.27002,1347.76001,1274.619995,1347.560059,1880700000,1397.426812,1263.495198,1330.461005,0,0,-11.3761383,-14.31176934,2.935631034,58.05824448
978584400,0,1347.560059,1350.23999,1329.140015,1333.339966,2131000000,1391.700636,1264.901366,1328.301001,0,0,-9.479633315,-13.34534213,3.865708819,53.38519139
978670800,0,1333.339966,1334.77002,1294.949951,1298.349976,1430800000,1389.408853,1261.882151,1325.645502,0,0,-10.67696184,-12.81166607,2.134704237,43.45484665
978930000,1,1298.349976,1298.349976,1276.290039,1295.859985,1115500000,1387.767661,1258.754336,1323.260999,0,0,-11.69199672,-12.5877322,0.895735482,42.80111358
979016400,1,1295.859985,1311.719971,1295.140015,1300.800049,1191300000,1381.119894,1258.493106,1319.8065,0,0,-11.95993067,-12.4621719,0.502241229,44.70538045
979102800,1,1300.800049,1313.76001,1287.280029,1313.27002,1296500000,1370.804333,1262.115674,1316.460004,0,0,-11.0387994,-12.1774974,1.138697998,49.59314848
979189200,0,1313.27002,1332.189941,1309.719971,1326.819946,1411200000,1362.458304,1266.025692,1314.241998,0,0,-9.110411298,-11.56408018,2.45366888,54.62224639
979275600,1,1326.819946,1333.209961,1311.589966,1318.550049,1276000000,1355.413924,1268.926079,1312.170001,0,0,-8.15545045,-10.88235423,2.726903782,51.03640035
979621200,1,1318.319946,1327.810059,1313.329956,1326.650024,1205700000,1353.144088,1269.767911,1311.456,0,0,-6.668170295,-10.03951744,3.37134715,54.41817943
979707600,1,1326.650024,1346.920044,1325.410034,1329.469971,1349100000,1354.783204,1269.86079,1312.321997,0,0,-5.201978729,-9.072009702,3.870030973,55.64868497
979794000,0,1329.890015,1352.709961,1327.410034,1347.969971,1445000000,1358.76022,1268.406773,1313.583496,0,0,-2.51818786,-7.761245333,5.243057473,63.17400656
979880400,1,1347.969971,1354.550049,1336.73999,1342.540039,1407800000,1362.22448,1268.636518,1315.430499,0,0,-0.819962377,-6.372988742,5.553026365,59.74109728
980139600,1,1342.540039,1353.619995,1333.839966,1342.900024,1164000000,1361.091059,1277.585943,1319.338501,0,0,0.548617217,-4.98866755,5.537284767,59.90775376
980226000,1,1342.900024,1362.900024,1339.630005,1360.400024,1232600000,1363.674451,1283.556554,1323.615503,0,0,3.010625532,-3.388808934,6.399434466,67.46286894
980312400,0,1360.400024,1369.75,1357.280029,1364.300049,1309000000,1369.563819,1283.502197,1326.533008,0,0,5.216353408,-1.667776465,6.884129874,68.9666566
980398800,0,1364.300049,1367.349976,1354.630005,1357.51001,1258000000,1373.456673,1283.84135,1328.649011,0,0,6.343386629,-0.065543846,6.408930476,63.10742698
980485200,1,1357.51001,1357.51001,1342.75,1354.949951,1098000000,1376.277693,1283.62332,1329.950507,0,0,6.949879328,1.337540789,5.61233854,60.85813619
980744400,1,1354.920044,1365.540039,1350.359985,1364.170044,1053100000,1380.227616,1282.668405,1331.44801,0,0,8.08135676,2.686303983,5.395052777,65.90770813
980830800,0,1364.170044,1375.680054,1356.199951,1373.72998,1149800000,1386.077136,1282.163879,1334.120508,0,0,9.63836267,4.07671572,5.56164695,70.46600721
980917200,1,1373.72998,1383.369995,1364.660034,1366.01001,1295300000,1386.186087,1290.328928,1338.257507,0,0,10.13256214,5.287885005,4.844677138,62.65973474
981003600,0,1366.01001,1373.5,1359.339966,1373.469971,1118800000,1389.880918,1289.225088,1339.553003,0,0,10.99938127,6.430184258,4.569197013,66.76489359
981090000,1,1373.469971,1376.380005,1348.719971,1349.469971,1048400000,1390.785073,1289.933933,1340.359503,0,0,9.63863408,7.071874223,2.566759857,47.41460976
981349200,0,1349.469971,1354.560059,1344.47998,1354.310059,1013000000,1389.839516,1296.475499,1343.157507,0,0,8.84878351,7.42725608,1.42152743,50.73699509
981435600,0,1354.310059,1363.550049,1350.040039,1352.26001,1059600000,1387.113992,1304.841025,1345.977509,0,0,7.965577206,7.534920305,0.4306569,49.21728264
981522000,0,1352.26001,1352.26001,1334.26001,1340.890015,1158300000,1383.352284,1312.61173,1347.982007,0,0,6.275822498,7.283100744,-1.007278246,41.3006957
981608400,0,1341.099976,1350.319946,1332.420044,1332.530029,1107200000,1381.252127,1316.637888,1348.945007,0,0,4.21352779,6.669186153,-2.455658363,36.34144837
981694800,1,1332.530029,1332.530029,1309.97998,1314.76001,1075500000,1382.768549,1313.915472,1348.342011,0,0,1.132201045,5.561789131,-4.429588087,28.07368449
981954000,0,1314.76001,1330.959961,1313.640015,1330.310059,1039100000,1381.569385,1316.290637,1348.930011,0,0,-0.054386668,4.438553971,-4.49294064,41.50947262
982040400,0,1330.310059,1336.619995,1317.51001,1318.800049,1075200000,1382.468238,1314.606787,1348.537512,0,0,-1.901607051,3.170521767,-5.072128818,35.79825129
982126800,1,1318.800049,1320.72998,1304.719971,1315.920044,1150300000,1383.871111,1311.848921,1347.860016,0,0,-3.55693274,1.825030865,-5.381963606,34.43055022
982213200,0,1315.920044,1331.290039,1315.920044,1326.609985,1153700000,1384.03527,1309.548764,1346.792017,0,0,-3.96054666,0.66791536,-4.62846202,43.65088055
