Date,EUR,AUD,JPY
8/2/2012,1.2149,1.0451,78.22
8/3/2012,1.239,1.0566,78.6
8/6/2012,1.2422,1.0591,78.17
8/7/2012,1.2422,1.0571,78.71
8/8/2012,1.2364,1.0573,78.44
8/9/2012,1.2278,1.0567,78.64
8/10/2012,1.2298,1.0569,78.24
8/13/2012,1.2339,1.0507,78.34
8/14/2012,1.2329,1.0506,78.82
8/15/2012,1.2288,1.0509,78.89
8/16/2012,1.2356,1.0505,79.25
8/17/2012,1.2315,1.0427,79.5
8/20/2012,1.2343,1.0457,79.41
8/21/2012,1.2472,1.0493,79.43
8/22/2012,1.2472,1.0446,79.19
8/23/2012,1.2583,1.0479,78.46
8/24/2012,1.2533,1.0411,78.65
8/27/2012,1.2514,1.0387,78.67
8/28/2012,1.2564,1.0383,78.5
8/29/2012,1.2538,1.0366,78.72
8/30/2012,1.2497,1.0301,78.55
8/31/2012,1.2578,1.0334,78.3
9/3/2012,ND,ND,ND
9/4/2012,1.2566,1.023,78.35
9/5/2012,1.2603,1.0195,78.34
9/6/2012,1.2626,1.0288,78.96
9/7/2012,1.2796,1.039,78.14
9/10/2012,1.2795,1.0363,78.24
9/11/2012,1.2858,1.0442,77.78
9/12/2012,1.2894,1.0453,77.86
9/13/2012,1.2912,1.0449,77.41
9/14/2012,1.3142,1.0561,78.22
9/17/2012,1.3125,1.049,78.68
9/18/2012,1.3051,1.0446,78.59
9/19/2012,1.3065,1.048,78.4
9/20/2012,1.2948,1.041,78.3
9/21/2012,1.299,1.0469,78.17
9/24/2012,1.2909,1.0417,77.9
9/25/2012,1.2945,1.0445,77.91
9/26/2012,1.2852,1.0357,77.78
9/27/2012,1.2874,1.044,77.62
9/28/2012,1.2856,1.0388,77.92
10/1/2012,1.29,1.0374,78
10/2/2012,1.2951,1.0292,78.01
10/3/2012,1.2909,1.0218,78.57
10/4/2012,1.3001,1.0229,78.44
10/5/2012,1.3059,1.0218,78.66
10/8/2012,ND,ND,ND
10/9/2012,1.2876,1.0188,78.23
10/10/2012,1.2888,1.0242,78.26
10/11/2012,1.2928,1.0261,78.44
10/12/2012,1.2946,1.0228,78.31
10/15/2012,1.295,1.0245,78.76
10/16/2012,1.3036,1.027,78.92
10/17/2012,1.3133,1.038,78.74
10/18/2012,1.3106,1.0397,79.24
10/19/2012,1.3022,1.0328,79.26
10/22/2012,1.3063,1.0318,79.84
10/23/2012,1.2971,1.0249,79.79
10/24/2012,1.2946,1.0335,79.82
10/25/2012,1.2958,1.0349,80.04
10/26/2012,1.2938,1.0358,79.63
10/29/2012,1.2906,1.0329,79.81
10/30/2012,1.2979,1.037,79.58
10/31/2012,1.2958,1.037,79.94
11/1/2012,1.2937,1.0402,80.14
11/2/2012,1.2848,1.0367,80.53
11/5/2012,1.279,1.037,80.17
11/6/2012,1.2818,1.0438,80.28
11/7/2012,1.2759,1.0408,79.85
11/8/2012,1.274,1.0429,79.74
11/9/2012,1.2715,1.0395,79.46
11/12/2012,ND,ND,ND
11/13/2012,1.2716,1.0434,79.42
11/14/2012,1.274,1.0397,80.2
11/15/2012,1.2783,1.0315,81.16
11/16/2012,1.2715,1.0318,81.28
11/19/2012,1.2806,1.0406,81.18
11/20/2012,1.2814,1.0383,81.72
11/21/2012,1.2816,1.0344,82.36
11/22/2012,ND,ND,ND
11/23/2012,1.2959,1.0451,82.34
11/26/2012,1.2966,1.045,82.11
11/27/2012,1.294,1.0461,82.23
11/28/2012,1.2923,1.047,81.84
11/29/2012,1.2953,1.0423,82.06
11/30/2012,1.301,1.0429,82.54
12/3/2012,1.3066,1.0433,82.24
12/4/2012,1.3081,1.0477,81.86
12/5/2012,1.3077,1.046,82.4
12/6/2012,1.2968,1.0491,82.29
12/7/2012,1.2942,1.0486,82.37
12/10/2012,1.293,1.0492,82.37
12/11/2012,1.2992,1.0518,82.42
12/12/2012,1.3038,1.0539,83.1
12/13/2012,1.3077,1.0529,83.54
12/14/2012,1.3134,1.0555,83.52
12/17/2012,1.3169,1.0548,83.7
12/18/2012,1.3224,1.0527,84
12/19/2012,1.326,1.0497,84.32
12/20/2012,1.3224,1.0478,84.33
12/21/2012,1.3166,1.042,84.1
12/24/2012,1.3179,1.037,84.81
12/25/2012,ND,ND,ND
12/26/2012,1.3228,1.035,85.62
12/27/2012,1.3228,1.036,86.06
12/28/2012,1.322,1.0384,86.12
12/31/2012,1.3186,1.0393,86.64
1/1/2013,ND,ND,ND
1/2/2013,1.3195,1.0492,87.1
1/3/2013,1.311,1.0515,86.92
1/4/2013,1.3047,1.0454,88.14
1/7/2013,1.3099,1.0479,87.68
1/8/2013,1.3068,1.0486,87.31
1/9/2013,1.3078,1.0518,87.9
1/10/2013,1.322,1.0579,88.16
1/11/2013,1.3353,1.0538,89.22
1/14/2013,1.3369,1.0561,89.34
1/15/2013,1.3342,1.0559,88.65
1/16/2013,1.3305,1.0563,88.64
1/17/2013,1.3356,1.054,89.41
1/18/2013,1.3303,1.0495,89.9
1/21/2013,ND,ND,ND
1/22/2013,1.3304,1.0557,88.62
1/23/2013,1.3308,1.0555,88.44
1/24/2013,1.3378,1.0467,90.04
1/25/2013,1.3456,1.0421,91.04
1/28/2013,1.3459,1.0401,90.73
1/29/2013,1.3484,1.0466,90.65
1/30/2013,1.3564,1.0422,91.05
1/31/2013,1.3584,1.0433,91.28
2/1/2013,1.3692,1.0412,92.54
2/4/2013,1.3527,1.0422,92.57
2/5/2013,1.3569,1.0389,93.34
2/6/2013,1.3528,1.0322,93.56
2/7/2013,1.3382,1.0285,93.24
2/8/2013,1.3366,1.0319,92.72
2/11/2013,1.3414,1.0286,93.44
2/12/2013,1.345,1.0308,93.14
2/13/2013,1.3448,1.0345,93.39
2/14/2013,1.3334,1.0349,93.1
2/15/2013,1.3362,1.0304,93.64
2/18/2013,ND,ND,ND
2/19/2013,1.3387,1.035,93.54
2/20/2013,1.335,1.0286,93.53
2/21/2013,1.3204,1.0251,92.96
2/22/2013,1.3166,1.0318,93.35
2/25/2013,1.3172,1.0284,93.35
2/26/2013,1.3054,1.0208,91.38
2/27/2013,1.3104,1.0202,91.88
2/28/2013,1.3079,1.0241,92.36
3/1/2013,1.2988,1.021,93.38
3/4/2013,1.2996,1.0164,93.32
3/5/2013,1.3019,1.0237,93.39
3/6/2013,1.299,1.0248,93.64
3/7/2013,1.3098,1.0263,95
3/8/2013,1.2992,1.0227,96
3/11/2013,1.3014,1.0264,96.12
3/12/2013,1.3023,1.0317,95.96
3/13/2013,1.2949,1.0294,96
3/14/2013,1.2974,1.0387,96.16
3/15/2013,1.3076,1.0398,95.26
3/18/2013,1.2956,1.0393,94.92
3/19/2013,1.2888,1.0363,94.85
3/20/2013,1.295,1.0389,95.51
3/21/2013,1.2928,1.0439,95.06
3/22/2013,1.2996,1.0447,94.48
3/25/2013,1.2881,1.0452,94.34
3/26/2013,1.2858,1.0484,94.22
3/27/2013,1.2782,1.0435,94.38
3/28/2013,1.2842,1.0427,94.02
3/29/2013,1.2816,1.0409,94.16
4/1/2013,1.2857,1.0421,93.3
4/2/2013,1.2836,1.0457,93.43
4/3/2013,1.2847,1.0481,92.96
4/4/2013,1.2854,1.0397,96.12
4/5/2013,1.3027,1.0385,96.86
4/8/2013,1.3008,1.0389,98.9
4/9/2013,1.3092,1.049,99.02
4/10/2013,1.306,1.0539,99.61
4/11/2013,1.3124,1.0564,99.42
4/12/2013,1.3094,1.0503,98.98
4/15/2013,1.3082,1.0393,98
4/16/2013,1.3141,1.0366,97.86
4/17/2013,1.3049,1.0306,97.74
4/18/2013,1.3072,1.0301,98.22
4/19/2013,1.3066,1.0297,99.28
4/22/2013,1.305,1.0255,99.29
4/23/2013,1.3012,1.0262,99.43
4/24/2013,1.2997,1.0256,99.39
4/25/2013,1.3004,1.0308,99.42
4/26/2013,1.3024,1.0275,97.84
4/29/2013,1.309,1.0348,98.09
4/30/2013,1.3168,1.0372,97.52
5/1/2013,1.3192,1.0285,97.28
5/2/2013,1.3066,1.026,97.96
5/3/2013,1.3112,1.0313,99.1
5/6/2013,1.3067,1.0248,99.35
5/7/2013,1.3085,1.0162,99
5/8/2013,1.3177,1.0183,98.9
5/9/2013,1.3105,1.0192,99.29
5/10/2013,1.2955,0.9987,101.74
5/13/2013,1.2981,0.9965,101.84
5/14/2013,1.2969,0.9903,102.18
5/15/2013,1.2857,0.9884,102.44
5/16/2013,1.2898,0.9846,102.22
5/17/2013,1.2818,0.9737,102.98
5/20/2013,1.2865,0.9788,102.54
5/21/2013,1.291,0.98,102.36
5/22/2013,1.2864,0.9686,103.52
5/23/2013,1.2944,0.9759,101.66
5/24/2013,1.292,0.9675,100.98
5/27/2013,ND,ND,ND
5/28/2013,1.287,0.9642,102.07
5/29/2013,1.2944,0.9632,100.91
5/30/2013,1.3042,0.9662,101.06
5/31/2013,1.2988,0.9608,100.83
6/3/2013,1.3098,0.977,99.18
6/4/2013,1.3075,0.964,100.15
6/5/2013,1.3088,0.9533,99.16
6/6/2013,1.3248,0.9592,97.76
6/7/2013,1.3242,0.9494,97.2
6/10/2013,1.3234,0.9469,98.88
6/11/2013,1.3278,0.9421,96.82
6/12/2013,1.3354,0.9513,95.36
6/13/2013,1.3314,0.9601,94.29
6/14/2013,1.333,0.9587,94.34
6/17/2013,1.3341,0.9541,94.87
6/18/2013,1.3407,0.9493,95.2
6/19/2013,1.3404,0.9536,95.22
6/20/2013,1.3214,0.9188,98.18
6/21/2013,1.3113,0.9191,97.48
6/24/2013,1.3091,0.9236,97.7
6/25/2013,1.308,0.9248,97.87
6/26/2013,1.3006,0.9291,97.43
6/27/2013,1.3016,0.9282,98.4
6/28/2013,1.301,0.9165,99.21
7/1/2013,1.306,0.9247,99.62
7/2/2013,1.3017,0.9158,100.43
7/3/2013,1.3005,0.9087,99.82
7/4/2013,ND,ND,ND
7/5/2013,1.2831,0.907,100.94
7/8/2013,1.2863,0.9114,101.07
7/9/2013,1.2774,0.9161,101.08
7/10/2013,1.2846,0.9145,100.1
7/11/2013,1.3046,0.9149,98.8
7/12/2013,1.3048,0.9049,99.39
7/15/2013,1.3039,0.9086,100.04
7/16/2013,1.3144,0.9226,99.37
7/17/2013,1.3094,0.9209,99.7
7/18/2013,1.3078,0.9152,100.6
7/19/2013,1.3142,0.92,100.3
7/22/2013,1.3193,0.9252,99.6
7/23/2013,1.3212,0.9259,99.76
7/24/2013,1.3228,0.9186,100.21
7/25/2013,1.3234,0.9192,99.56
7/26/2013,1.3269,0.9242,98.24
7/29/2013,1.3262,0.921,97.8
7/30/2013,1.3266,0.906,98.02
7/31/2013,1.3282,0.8957,98.35
8/1/2013,1.3217,0.8919,99.3
8/2/2013,1.3268,0.8901,99.04
8/5/2013,1.3257,0.8914,98.54
8/6/2013,1.3296,0.8972,97.85
8/7/2013,1.3329,0.9014,96.72
8/8/2013,1.3392,0.9111,96.03
8/9/2013,1.3338,0.9187,96.24
8/12/2013,1.3312,0.9177,96.44
8/13/2013,1.3247,0.9093,98.06
8/14/2013,1.3256,0.914,98.15
8/15/2013,1.3263,0.9105,97.81
8/16/2013,1.3321,0.9193,97.6
8/19/2013,1.3348,0.9132,97.94
8/20/2013,1.3426,0.9094,97.12
8/21/2013,1.3368,0.9013,97.66
8/22/2013,1.3362,0.9026,98.53
8/23/2013,1.3392,0.9038,98.57
8/26/2013,1.3369,0.9039,98.64
8/27/2013,1.3387,0.8964,97.3
8/28/2013,1.3326,0.8949,97.65
8/29/2013,1.3228,0.8924,98.46
8/30/2013,1.3196,0.8901,98.22
9/2/2013,ND,ND,ND
9/3/2013,1.3164,0.9055,99.43
9/4/2013,1.3212,0.9187,99.61
9/5/2013,1.312,0.9132,100.08
9/6/2013,1.3166,0.9205,99.04
9/9/2013,1.326,0.9233,99.55
9/10/2013,1.326,0.9289,100.22
9/11/2013,1.3301,0.9312,100.08
9/12/2013,1.3315,0.9271,99.24
9/13/2013,1.3276,0.9243,99.38
9/16/2013,1.335,0.9331,98.98
9/17/2013,1.3357,0.9364,99.16
9/18/2013,1.3351,0.9344,99.04
9/19/2013,1.3527,0.9444,99.33
9/20/2013,1.3522,0.9397,99.38
9/23/2013,1.352,0.9444,98.76
9/24/2013,1.349,0.9404,98.76
9/25/2013,1.3536,0.9386,98.62
9/26/2013,1.3484,0.9354,98.95
9/27/2013,1.3537,0.9324,98.3
9/30/2013,1.3535,0.9342,98.29
10/1/2013,1.3534,0.9387,98.05
10/2/2013,1.3592,0.9366,97.36
10/3/2013,1.3642,0.9382,97.08
10/4/2013,1.3582,0.9443,97.2
10/7/2013,1.3569,0.9436,97.02
10/8/2013,1.3582,0.9449,96.94
10/9/2013,1.3513,0.9434,97.23
10/10/2013,1.3535,0.9466,98.09
10/11/2013,1.3559,0.9473,98.42
10/14/2013,ND,ND,ND
10/15/2013,1.3494,0.9523,98.58
10/16/2013,1.349,0.9529,98.9
10/17/2013,1.3664,0.9642,97.85
10/18/2013,1.3693,0.9671,97.77
10/21/2013,1.3672,0.9662,98.14
10/22/2013,1.3778,0.9705,98.18
10/23/2013,1.3786,0.9632,97.28
10/24/2013,1.381,0.9601,97.36
10/25/2013,1.3794,0.9578,97.46
10/28/2013,1.3786,0.9569,97.7
10/29/2013,1.377,0.9498,98.09
10/30/2013,1.3771,0.9491,98.14
10/31/2013,1.3594,0.9471,98.1
11/1/2013,1.3488,0.9438,98.78
11/4/2013,1.3516,0.951,98.62
11/5/2013,1.347,0.9487,98.6
11/6/2013,1.353,0.9518,98.6
11/7/2013,1.339,0.9469,98.56
11/8/2013,1.3357,0.9381,99.03
11/11/2013,ND,ND,ND
11/12/2013,1.3428,0.929,99.65
11/13/2013,1.3456,0.9324,99.31
11/14/2013,1.3468,0.9321,99.93
11/15/2013,1.348,0.9365,100.17
11/18/2013,1.352,0.94,100.04
11/19/2013,1.3529,0.9412,100.14
11/20/2013,1.3451,0.9369,100.02
11/21/2013,1.347,0.9249,100.95
11/22/2013,1.3547,0.9163,101.29
11/25/2013,1.3502,0.9148,101.7
11/26/2013,1.3555,0.912,101.38
11/27/2013,1.3563,0.9072,102.18
11/28/2013,ND,ND,ND
11/29/2013,1.3606,0.9125,102.45
12/2/2013,1.3552,0.9098,103.04
12/3/2013,1.3604,0.9123,102.36
12/4/2013,1.3555,0.9009,102.48
12/5/2013,1.3664,0.9069,101.82
12/6/2013,1.369,0.9091,102.88
12/9/2013,1.3726,0.9084,103.22
12/10/2013,1.3765,0.915,102.8
12/11/2013,1.3798,0.9066,102.38
12/12/2013,1.3752,0.8925,103.11
12/13/2013,1.3724,0.8961,103.28
12/16/2013,1.3757,0.8969,102.91
12/17/2013,1.3748,0.8903,102.63
12/18/2013,1.3766,0.8884,103.18
12/19/2013,1.3666,0.8858,104.16
12/20/2013,1.3673,0.8918,104.07
12/23/2013,1.3701,0.894,104.06
12/24/2013,1.3676,0.892,104.26
12/25/2013,ND,ND,ND
12/26/2013,1.369,0.8885,104.72
12/27/2013,1.3766,0.8886,105.05
12/30/2013,1.3816,0.8922,105
12/31/2013,1.3779,0.8929,105.25
1/1/2014,ND,ND,ND
1/2/2014,1.367,0.8924,104.84
1/3/2014,1.3606,0.8976,104.46
1/6/2014,1.3636,0.8961,104.38
1/7/2014,1.3618,0.8923,104.54
1/8/2014,1.3586,0.8909,104.87
1/9/2014,1.3591,0.8886,104.74
1/10/2014,1.3664,0.8985,104.06
1/13/2014,1.3647,0.9053,103.31
1/14/2014,1.3682,0.898,103.8
1/15/2014,1.3604,0.8925,104.42
1/16/2014,1.36,0.8802,104.32
1/17/2014,1.3554,0.8778,104.32
1/20/2014,ND,ND,ND
1/21/2014,1.356,0.8801,104.14
1/22/2014,1.3546,0.8839,104.36
1/23/2014,1.368,0.8774,103.65
1/24/2014,1.368,0.8715,102.41
1/27/2014,1.3679,0.8735,102.26
1/28/2014,1.3662,0.877,102.8
1/29/2014,1.3663,0.8763,102.2
1/30/2014,1.3549,0.8771,102.83
1/31/2014,1.35,0.8743,102.28
2/3/2014,1.3523,0.8777,101.11
2/4/2014,1.3507,0.8935,101.62
2/5/2014,1.3519,0.8911,101.38
2/6/2014,1.3604,0.8967,101.84
2/7/2014,1.3614,0.8959,102.32
2/10/2014,1.3644,0.8944,102.14
2/11/2014,1.3654,0.9045,102.63
2/12/2014,1.3592,0.9028,102.48
2/13/2014,1.3669,0.8979,102.2
2/14/2014,1.369,0.9023,101.82
2/17/2014,ND,ND,ND
2/18/2014,1.3758,0.9039,102.31
2/19/2014,1.3762,0.9027,102.3
2/20/2014,1.369,0.8981,102.32
2/21/2014,1.3722,0.8961,102.71
2/24/2014,1.3744,0.9042,102.44
2/25/2014,1.3749,0.9025,102.2
2/26/2014,1.3668,0.8962,102.36
2/27/2014,1.3724,0.896,102.12
2/28/2014,1.3806,0.8933,102.08
3/3/2014,1.3763,0.8929,101.36
3/4/2014,1.3731,0.894,102.18
3/5/2014,1.3734,0.8984,102.32
3/6/2014,1.3848,0.91,103.03
3/7/2014,1.3868,0.9071,103.38
3/10/2014,1.388,0.9021,103.23
3/11/2014,1.3867,0.902,103.18
3/12/2014,1.3904,0.8972,102.74
3/13/2014,1.3927,0.9058,102.12
3/14/2014,1.3924,0.904,101.46
3/17/2014,1.3927,0.9092,101.62
3/18/2014,1.3913,0.9134,101.37
3/19/2014,1.391,0.9103,101.54
3/20/2014,1.3784,0.9042,102.39
3/21/2014,1.3783,0.909,102.38
3/24/2014,1.3784,0.9126,102.21
3/25/2014,1.3777,0.9147,102.32
3/26/2014,1.3786,0.9225,102.3
3/27/2014,1.3752,0.9262,102.1
3/28/2014,1.3753,0.9239,102.92
3/31/2014,1.3777,0.9275,102.98
4/1/2014,1.3804,0.9252,103.52
4/2/2014,1.3761,0.9236,103.82
4/3/2014,1.3708,0.9219,103.94
4/4/2014,1.3704,0.9292,103.39
4/7/2014,1.3745,0.9265,103.04
4/8/2014,1.3802,0.9356,102.12
4/9/2014,1.3816,0.9368,101.85
4/10/2014,1.3892,0.9424,101.43
4/11/2014,1.3898,0.9401,101.56
4/14/2014,1.3824,0.9409,101.81
4/15/2014,1.3806,0.9342,101.6
4/16/2014,1.382,0.938,102.3
4/17/2014,1.3832,0.9339,102.22
4/18/2014,1.3816,0.933,102.43
4/21/2014,1.379,0.9337,102.56
4/22/2014,1.3804,0.9365,102.6
4/23/2014,1.3814,0.9283,102.26
4/24/2014,1.3828,0.9257,102.34
4/25/2014,1.3838,0.9272,102.12
4/28/2014,1.3844,0.9254,102.46
4/29/2014,1.3808,0.9266,102.57
4/30/2014,1.387,0.9282,102.14
5/1/2014,1.3867,0.9275,102.3
5/2/2014,1.3864,0.9257,102.34
5/5/2014,1.3884,0.9276,102.06
5/6/2014,1.3924,0.936,101.57
5/7/2014,1.3917,0.9336,101.72
5/8/2014,1.3864,0.9382,101.66
5/9/2014,1.3763,0.9358,101.74
5/12/2014,1.376,0.9364,102.1
5/13/2014,1.3711,0.9369,102.2
5/14/2014,1.3718,0.9379,101.75
5/15/2014,1.3712,0.9346,101.44
5/16/2014,1.3708,0.9367,101.5
5/19/2014,1.3716,0.9343,101.26
5/20/2014,1.3702,0.9259,101.26
5/21/2014,1.3657,0.9215,101.44
5/22/2014,1.3652,0.9222,101.76
5/23/2014,1.3628,0.9235,101.88
5/26/2014,ND,ND,ND
5/27/2014,1.3618,0.924,102.14
5/28/2014,1.3596,0.9227,101.78
5/29/2014,1.3608,0.9289,101.58
5/30/2014,1.364,0.9298,101.77
6/2/2014,1.3606,0.925,102.3
6/3/2014,1.3624,0.9255,102.42
6/4/2014,1.3619,0.9269,102.69
6/5/2014,1.3618,0.9321,102.44
6/6/2014,1.3639,0.9328,102.5
6/9/2014,1.3589,0.9347,102.52
6/10/2014,1.3543,0.9365,102.37
6/11/2014,1.3532,0.9391,101.94
6/12/2014,1.3556,0.943,101.83
6/13/2014,1.3522,0.9396,102.06
6/16/2014,1.3578,0.94,101.82
6/17/2014,1.3543,0.934,102.18
6/18/2014,1.3567,0.934,102.16
6/19/2014,1.362,0.9406,101.84
6/20/2014,1.3586,0.9387,102.14
6/23/2014,1.3593,0.9417,101.9
6/24/2014,1.3588,0.938,102.13
6/25/2014,1.3638,0.9398,101.75
6/26/2014,1.361,0.9405,101.66
6/27/2014,1.3631,0.9413,101.39
6/30/2014,1.369,0.9427,101.28
7/1/2014,1.3681,0.9488,101.51
7/2/2014,1.3656,0.9444,101.76
7/3/2014,1.361,0.9358,102.19
7/4/2014,ND,ND,ND
7/7/2014,1.3604,0.9371,101.84
7/8/2014,1.3614,0.94,101.53
7/9/2014,1.363,0.9396,101.7
7/10/2014,1.36,0.9387,101.26
7/11/2014,1.3598,0.9383,101.33
7/14/2014,1.362,0.9392,101.58
7/15/2014,1.3573,0.9366,101.62
7/16/2014,1.353,0.9362,101.69
7/17/2014,1.353,0.9372,101.3
7/18/2014,1.3515,0.9386,101.37
7/21/2014,1.3524,0.9377,101.34
7/22/2014,1.347,0.9388,101.54
7/23/2014,1.3462,0.945,101.5
7/24/2014,1.3468,0.9419,101.82
7/25/2014,1.3431,0.9404,101.81
7/28/2014,1.344,0.941,101.82
7/29/2014,1.341,0.9378,102.12
7/30/2014,1.3378,0.9315,102.9
7/31/2014,1.339,0.9301,102.75
8/1/2014,1.3436,0.9304,102.45
8/4/2014,1.3414,0.9328,102.47
8/5/2014,1.3366,0.9301,102.77
8/6/2014,1.3355,0.9327,102.34
8/7/2014,1.3362,0.9283,102.06
8/8/2014,1.3412,0.9277,101.91
8/11/2014,1.3385,0.9263,102.14
8/12/2014,1.3357,0.927,102.22
8/13/2014,1.3367,0.9302,102.48
8/14/2014,1.3376,0.9322,102.44
8/15/2014,1.3392,0.9306,102.19
8/18/2014,1.3358,0.933,102.54
8/19/2014,1.332,0.9311,102.86
8/20/2014,1.3284,0.9306,103.36
8/21/2014,1.3284,0.9302,103.78
8/22/2014,1.3237,0.9309,103.97
8/25/2014,1.3206,0.9296,103.96
8/26/2014,1.3189,0.932,104.12
8/27/2014,1.3192,0.9335,103.98
8/28/2014,1.3178,0.9352,103.78
8/29/2014,1.315,0.9344,104
9/1/2014,ND,ND,ND
9/2/2014,1.3124,0.9276,105.1
9/3/2014,1.3136,0.9341,104.88
9/4/2014,1.2926,0.9361,105.22
9/5/2014,1.2956,0.9376,104.94
9/8/2014,1.2948,0.93,105.65
9/9/2014,1.2909,0.9207,106.32
9/10/2014,1.2908,0.9153,106.76
9/11/2014,1.2936,0.9115,106.87
9/12/2014,1.2955,0.9047,107.24
9/15/2014,1.2951,0.9027,107.18
9/16/2014,1.2976,0.9096,106.91
9/17/2014,1.2958,0.9028,107.58
9/18/2014,1.2913,0.8984,108.69
9/19/2014,1.2835,0.8935,108.96
9/22/2014,1.2829,0.8876,108.88
9/23/2014,1.2858,0.8853,108.82
9/24/2014,1.2788,0.887,108.92
9/25/2014,1.2748,0.8796,108.7
9/26/2014,1.2686,0.8761,109.32
9/29/2014,1.2703,0.8738,109.34
9/30/2014,1.2628,0.8737,109.66
10/1/2014,1.2618,0.8734,109.3
10/2/2014,1.267,0.8793,108.1
10/3/2014,1.2517,0.8675,109.7
10/6/2014,1.2592,0.8747,109.08
10/7/2014,1.2626,0.8808,108.3
10/8/2014,1.2683,0.8751,108.41
10/9/2014,1.2683,0.8778,108
10/10/2014,1.2636,0.8719,107.83
10/13/2014,ND,ND,ND
10/14/2014,1.266,0.8727,107.15
10/15/2014,1.2778,0.8794,106.06
10/16/2014,1.2812,0.8766,105.98
10/17/2014,1.2755,0.8761,106.72
10/20/2014,1.2783,0.8786,106.87
10/21/2014,1.2724,0.8797,106.7
10/22/2014,1.2658,0.8793,107.32
10/23/2014,1.2658,0.8773,108.16
10/24/2014,1.2675,0.8812,108.06
10/27/2014,1.2712,0.8799,107.71
10/28/2014,1.2747,0.8848,108
10/29/2014,1.2762,0.8904,108.1
10/30/2014,1.2622,0.8825,108.94
10/31/2014,1.253,0.8791,112.09
11/3/2014,1.2487,0.8701,113.92
11/4/2014,1.2554,0.8729,113.44
11/5/2014,1.2488,0.8592,114.62
11/6/2014,1.2414,0.858,114.87
11/7/2014,1.2422,0.862,114.73
11/10/2014,1.2425,0.8625,114.78
11/11/2014,ND,ND,ND
11/12/2014,1.2456,0.8735,115.42
11/13/2014,1.2476,0.873,115.63
11/14/2014,1.2494,0.8737,116.52
11/17/2014,1.2447,0.8718,116.44
11/18/2014,1.2534,0.8726,116.76
11/19/2014,1.2548,0.8623,117.7
11/20/2014,1.2526,0.861,118.14
11/21/2014,1.2394,0.8674,117.74
11/24/2014,1.2427,0.8615,118.39
11/25/2014,1.2472,0.852,117.99
11/26/2014,1.2503,0.8534,117.6
11/27/2014,ND,ND,ND
11/28/2014,1.2438,0.8524,118.7
12/1/2014,1.249,0.8521,118.14
12/2/2014,1.239,0.8457,119.1
12/3/2014,1.2304,0.8417,119.82
12/4/2014,1.2432,0.8405,119.67
12/5/2014,1.2304,0.833,121.38
12/8/2014,1.2292,0.8296,120.89
12/9/2014,1.2415,0.8341,118.87
12/10/2014,1.2425,0.8305,118.5
12/11/2014,1.2397,0.8265,119.4
12/12/2014,1.2484,0.8268,118.22
12/15/2014,1.247,0.8232,117.75
12/16/2014,1.2504,0.822,117.28
12/17/2014,1.2406,0.8173,117.64
12/18/2014,1.2291,0.8168,118.84
12/19/2014,1.2235,0.8128,119.56
12/22/2014,1.2252,0.8141,119.84
12/23/2014,1.218,0.8097,120.68
12/24/2014,1.2188,0.8109,120.45
12/25/2014,ND,ND,ND
12/26/2014,ND,ND,ND
12/29/2014,1.2179,0.8146,120.57
12/30/2014,1.2174,0.8199,119.34
12/31/2014,1.2101,0.8173,119.85
1/1/2015,ND,ND,ND
1/2/2015,1.2015,0.8118,120.2
1/5/2015,1.1918,0.8095,119.64
1/6/2015,1.1936,0.8118,118.26
1/7/2015,1.182,0.8049,119.52
1/8/2015,1.1811,0.8126,119.51
1/9/2015,1.183,0.8191,118.66
1/12/2015,1.1832,0.8165,118.32
1/13/2015,1.1779,0.8164,118.16
1/14/2015,1.1806,0.8163,116.78
1/15/2015,1.1598,0.8212,116.95
1/16/2015,1.1517,0.8194,117.45
1/19/2015,ND,ND,ND
1/20/2015,1.1559,0.8177,118.48
1/21/2015,1.1584,0.8101,117.86
1/22/2015,1.1414,0.8099,117.92
1/23/2015,1.1279,0.7935,117.8
1/26/2015,1.129,0.7934,118.38
1/27/2015,1.137,0.7939,117.62
1/28/2015,1.1342,0.7973,117.74
1/29/2015,1.1308,0.7758,118.31
1/30/2015,1.129,0.7762,117.44
2/2/2015,1.1337,0.7818,117.33
2/3/2015,1.1462,0.7737,117.48
2/4/2015,1.1418,0.7761,117.58
2/5/2015,1.1432,0.7803,117.4
2/6/2015,1.133,0.7807,119.16
2/9/2015,1.1316,0.7813,118.7
2/10/2015,1.1316,0.7781,119.32
2/11/2015,1.13,0.7713,120.38
2/12/2015,1.141,0.7763,118.72
2/13/2015,1.1408,0.7772,118.7
2/16/2015,ND,ND,ND
2/17/2015,1.1395,0.7816,118.99
2/18/2015,1.1342,0.7778,119.19
2/19/2015,1.1392,0.781,118.84
2/20/2015,1.1372,0.7833,118.68
2/23/2015,1.1346,0.7807,118.88
2/24/2015,1.1307,0.7808,119.13
2/25/2015,1.1363,0.7898,118.88
2/26/2015,1.1212,0.7816,119.36
2/27/2015,1.1197,0.781,119.72
3/2/2015,1.119,0.778,120.06
3/3/2015,1.1212,0.784,119.47
3/4/2015,1.107,0.7821,119.76
3/5/2015,1.1006,0.7763,120.22
3/6/2015,1.0855,0.7712,120.93
3/9/2015,1.0846,0.7716,121.17
3/10/2015,1.0707,0.7637,121.2
3/11/2015,1.0576,0.7582,121.5
3/12/2015,1.0615,0.7705,121.28
