Date,Price
3/24/2017,965
3/27/2017,982
3/28/2017,967
3/29/2017,954
3/30/2017,954
3/31/2017,
4/3/2017,951
4/4/2017,960
4/5/2017,963
4/6/2017,956
4/7/2017,965
4/10/2017,942
4/11/2017,951
4/12/2017,965
4/13/2017,977
4/17/2017,982
4/18/2017,986
4/19/2017,979
4/20/2017,977
4/21/2017,981
4/24/2017,957
4/25/2017,954
4/26/2017,949
4/27/2017,950
4/28/2017,
5/1/2017,943
5/2/2017,928
5/3/2017,912
5/4/2017,898
5/5/2017,910
5/8/2017,914
5/9/2017,906
5/10/2017,909
5/11/2017,913
5/12/2017,922
5/15/2017,939
5/16/2017,940
5/17/2017,946
5/18/2017,939
5/19/2017,945
5/22/2017,940
5/23/2017,957
5/24/2017,942
5/25/2017,954
5/26/2017,965
5/29/2017,
5/30/2017,944
5/31/2017,
6/1/2017,933
6/2/2017,940
6/5/2017,957
6/6/2017,965
6/7/2017,949
6/8/2017,945
6/9/2017,940
6/12/2017,946
6/13/2017,934
6/14/2017,946
6/15/2017,924
6/16/2017,924
6/19/2017,921
6/20/2017,928
6/21/2017,922
6/22/2017,935
6/23/2017,927
6/26/2017,922
6/27/2017,923
6/28/2017,924
6/29/2017,914
6/30/2017,
7/3/2017,911
7/4/2017,914
7/5/2017,905
7/6/2017,910
7/7/2017,910
7/10/2017,899
7/11/2017,895
7/12/2017,919
7/13/2017,915
7/14/2017,920
7/17/2017,932
7/18/2017,930
7/19/2017,926
7/20/2017,923
7/21/2017,939
7/24/2017,938
7/25/2017,929
7/26/2017,924
7/27/2017,933
7/28/2017,931
7/31/2017,
8/1/2017,945
8/2/2017,947
8/3/2017,959
8/4/2017,967
8/7/2017,969
8/8/2017,975
8/9/2017,978
8/10/2017,985
8/11/2017,991
8/14/2017,975
8/15/2017,956
8/16/2017,967
8/17/2017,978
8/18/2017,986
8/21/2017,983
8/22/2017,978
8/23/2017,984
8/24/2017,980
8/25/2017,982
8/28/2017,982
8/29/2017,1003
8/30/2017,991
8/31/2017,
9/1/2017,1005
9/4/2017,1010
9/5/2017,1008
9/6/2017,1010
9/7/2017,1007
9/8/2017,1016
9/11/2017,999
9/12/2017,985
9/13/2017,984
9/14/2017,983
9/15/2017,975
9/18/2017,964
9/19/2017,956
9/20/2017,949
9/21/2017,934
9/22/2017,936
9/25/2017,930
9/26/2017,930
9/27/2017,920
9/28/2017,921
9/29/2017,
10/2/2017,914
10/3/2017,911
10/4/2017,915
10/5/2017,915
10/6/2017,914
10/9/2017,916
10/10/2017,929
10/11/2017,934
10/12/2017,940
10/13/2017,944
10/16/2017,945
10/17/2017,930
10/18/2017,927
10/19/2017,924
10/20/2017,922
10/23/2017,917
10/24/2017,922
10/25/2017,920
10/26/2017,924
10/27/2017,920
10/30/2017,920
10/31/2017,
11/1/2017,932
11/2/2017,936
11/3/2017,927
11/6/2017,919
11/7/2017,930
11/8/2017,933
11/9/2017,933
11/10/2017,939
11/13/2017,936
11/14/2017,929
11/15/2017,938
11/16/2017,934
11/17/2017,943
11/20/2017,938
11/21/2017,933
11/22/2017,941
11/23/2017,938
11/24/2017,943
11/27/2017,951
11/28/2017,955
11/29/2017,949
11/30/2017,
12/1/2017,936
12/4/2017,931
12/5/2017,918
12/6/2017,907
12/7/2017,901
12/8/2017,894
12/11/2017,887
12/12/2017,879
12/13/2017,878
12/14/2017,885
12/15/2017,886
12/18/2017,910
12/19/2017,915
12/20/2017,923
12/21/2017,920
12/22/2017,922
12/26/2017,923
12/27/2017,
12/28/2017,927
12/29/2017,
1/2/2018,939
1/3/2018,957
1/4/2018,961
1/5/2018,965
1/8/2018,973
1/9/2018,970
1/10/2018,974
1/11/2018,983
1/12/2018,995
1/15/2018,1001
1/16/2018,996
1/17/2018,1006
1/18/2018,1006
1/19/2018,1013
1/22/2018,1017
1/23/2018,999
1/24/2018,1018
1/25/2018,1018
1/26/2018,1017
1/29/2018,1012
1/30/2018,1008
1/31/2018,
2/1/2018,998
2/2/2018,1000
2/5/2018,997
2/6/2018,989
2/7/2018,985
2/8/2018,977
2/9/2018,970
2/12/2018,965
2/13/2018,972
2/14/2018,979
2/15/2018,1000
2/16/2018,1006
2/19/2018,1011
2/20/2018,1009
2/21/2018,1002
2/22/2018,992
2/23/2018,994
2/26/2018,999
2/27/2018,994
2/28/2018,
3/1/2018,967
3/2/2018,969
3/5/2018,961
3/6/2018,967
3/7/2018,961
3/8/2018,956
3/9/2018,955
3/12/2018,964
3/13/2018,971
3/14/2018,968
3/15/2018,960
3/16/2018,952
3/19/2018,951
3/20/2018,951
3/21/2018,951
3/22/2018,953
3/23/2018,959
3/26/2018,955
3/27/2018,949
3/28/2018,941
3/29/2018,935
4/2/2018,936
4/3/2018,928
4/4/2018,919
4/5/2018,913
4/6/2018,918
4/9/2018,930
4/10/2018,935
4/11/2018,933
4/12/2018,931
4/13/2018,933
4/16/2018,933
4/17/2018,931
4/18/2018,948
4/19/2018,943
4/20/2018,931
4/23/2018,922
4/24/2018,925
4/25/2018,919
4/26/2018,918
4/27/2018,914
4/30/2018,
5/1/2018,900
5/2/2018,900
5/3/2018,905
5/4/2018,902
5/7/2018,917
5/8/2018,912
5/9/2018,916
5/10/2018,924
5/11/2018,927
5/14/2018,925
5/15/2018,902
5/16/2018,896
5/17/2018,890
5/18/2018,887
5/21/2018,887
5/22/2018,911
5/23/2018,904
5/24/2018,911
5/25/2018,909
5/28/2018,
5/29/2018,906
5/30/2018,908
5/31/2018,
6/1/2018,909
6/4/2018,910
6/5/2018,900
6/6/2018,906
6/7/2018,905
6/8/2018,906
6/11/2018,909
6/12/2018,909
6/13/2018,903
6/14/2018,910
6/15/2018,900
6/18/2018,888
6/19/2018,875
6/20/2018,870
6/21/2018,869
6/22/2018,871
6/25/2018,869
6/26/2018,872
6/27/2018,860
6/28/2018,854
6/29/2018,
7/2/2018,840
7/3/2018,840
7/4/2018,837
7/5/2018,845
7/6/2018,840
7/9/2018,855
7/10/2018,842
7/11/2018,837
7/12/2018,841
7/13/2018,831
7/16/2018,825
7/17/2018,819
7/18/2018,812
7/19/2018,801
7/20/2018,826
7/23/2018,831
7/24/2018,844
7/25/2018,843
7/26/2018,835
7/27/2018,832
7/30/2018,830
7/31/2018,
8/1/2018,823
8/2/2018,833
8/3/2018,835
8/6/2018,826
8/7/2018,837
8/8/2018,832
8/9/2018,840
8/10/2018,831
8/13/2018,814
8/14/2018,805
8/15/2018,777
8/16/2018,790
8/17/2018,781
8/20/2018,798
8/21/2018,798
8/22/2018,797
8/23/2018,782
8/24/2018,791
8/27/2018,796
8/28/2018,806
8/29/2018,793
8/30/2018,792
8/31/2018,
9/3/2018,793
9/4/2018,770
9/5/2018,780
9/6/2018,793
9/7/2018,781
9/10/2018,803
9/11/2018,789
9/12/2018,792
9/13/2018,812
9/14/2018,806
9/17/2018,804
9/18/2018,817
9/19/2018,818
9/20/2018,828
9/21/2018,826
9/24/2018,834
9/25/2018,829
9/26/2018,824
9/27/2018,813
9/28/2018,
10/1/2018,818
10/2/2018,831
10/3/2018,836
10/4/2018,830
10/5/2018,825
10/8/2018,811
10/9/2018,823
10/10/2018,825
10/11/2018,822
10/12/2018,841
10/15/2018,846
10/16/2018,845
10/17/2018,838
10/18/2018,829
10/19/2018,835
10/22/2018,826
10/23/2018,833
10/24/2018,832
10/25/2018,829
10/26/2018,827
10/29/2018,841
10/30/2018,838
10/31/2018,
11/1/2018,856
11/2/2018,864
11/5/2018,867
11/6/2018,872
11/7/2018,877
11/8/2018,870
11/9/2018,859
11/12/2018,855
11/13/2018,845
11/14/2018,839
11/15/2018,835
11/16/2018,845
11/19/2018,846
11/20/2018,845
11/21/2018,849
11/22/2018,849
11/23/2018,846
11/26/2018,843
11/27/2018,845
11/28/2018,830
11/29/2018,824
11/30/2018,
12/3/2018,807
12/4/2018,805
12/5/2018,794
12/6/2018,792
12/7/2018,792
12/10/2018,786
12/11/2018,787
12/12/2018,794
12/13/2018,796
12/14/2018,783
12/17/2018,785
12/18/2018,787
12/19/2018,793
12/20/2018,795
12/21/2018,792
12/24/2018,792
12/26/2018,799
12/27/2018,794
12/28/2018,793
12/31/2018,
1/2/2019,785
1/3/2019,795
1/4/2019,799
1/7/2019,827
1/8/2019,822
1/9/2019,820
1/10/2019,823
1/11/2019,820
1/14/2019,805
1/15/2019,803
1/16/2019,800
1/17/2019,806
1/18/2019,804
1/21/2019,800
1/22/2019,794
1/23/2019,792
1/24/2019,801
1/25/2019,815
1/28/2019,811
1/29/2019,815
1/30/2019,813
1/31/2019,
2/1/2019,830
2/4/2019,820
2/5/2019,824
2/6/2019,822
2/7/2019,807
2/8/2019,799
2/11/2019,793
2/12/2019,790
2/13/2019,792
2/14/2019,785
2/15/2019,793
2/18/2019,810
2/19/2019,815
2/20/2019,828
2/21/2019,829
2/22/2019,833
2/25/2019,856
2/26/2019,857
2/27/2019,873
2/28/2019,
3/1/2019,868
3/4/2019,837
3/5/2019,839
3/6/2019,829
3/7/2019,825
3/8/2019,818
3/11/2019,818
3/12/2019,838
3/13/2019,848
3/14/2019,828
3/15/2019,832
3/18/2019,839
3/19/2019,853
3/20/2019,863
3/21/2019,874
3/22/2019,853
3/25/2019,851
3/26/2019,857
3/27/2019,869
3/28/2019,842
3/29/2019,
4/1/2019,855
4/2/2019,855
4/3/2019,862
4/4/2019,888
4/5/2019,905
4/8/2019,914
4/9/2019,905
4/10/2019,895
4/11/2019,908
4/12/2019,899
4/15/2019,884
4/16/2019,886
4/17/2019,889
4/18/2019,892
4/22/2019,907
4/23/2019,891
4/24/2019,886
4/25/2019,879
4/26/2019,893
4/29/2019,900
4/30/2019,
5/1/2019,884
5/2/2019,855
5/3/2019,855
5/6/2019,863
5/7/2019,875
5/8/2019,866
5/9/2019,850
5/10/2019,857
5/13/2019,862
5/14/2019,859
5/15/2019,848
5/16/2019,843
5/17/2019,823
5/20/2019,812
5/21/2019,810
5/22/2019,808
5/23/2019,798
5/24/2019,802
5/27/2019,802
5/28/2019,805
5/29/2019,797
5/30/2019,792
5/31/2019,792
6/3/2019,803
6/4/2019,820
6/5/2019,826
6/6/2019,804
6/7/2019,808
6/10/2019,806
6/11/2019,816
6/12/2019,812
6/13/2019,808
6/14/2019,807
6/17/2019,795
6/18/2019,803
6/19/2019,805
6/20/2019,818
6/21/2019,803
6/24/2019,812
6/25/2019,815
6/26/2019,808
6/27/2019,813
6/28/2019,813
,
,
,
,
,
,
,
